Vote,index_col
Greens,8885
Browns,1155
Pinks,958
Purples,8461
Blues,2379
Blues,3264
Purples,9927
Purples,8611
Turquoises,6065
Oranges,8390
Greys,2711
Turquoises,6582
Greens,4905
Greys,4646
Greens,1042
Blues,6168
Purples,1747
Purples,2045
Purples,6332
Greys,8221
Yellows,3313
Purples,7036
Whites,1883
Browns,6483
Greens,1947
Whites,6071
Browns,9138
Blues,2263
Browns,1241
Purples,1774
Browns,1132
Oranges,8368
Yellows,303
Pinks,6276
Greens,8004
Greens,2890
Purples,5006
Pinks,6120
Greens,5360
Browns,927
Purples,7792
Blues,6435
Greens,3281
Yellows,4229
Yellows,1944
Pinks,1228
Pinks,5710
Blues,9770
Purples,7871
Browns,2522
Browns,4073
Pinks,327
Purples,7877
Pinks,8564
Purples,6715
Browns,2090
Pinks,5049
Reds,7808
Pinks,2341
Blues,3235
Greys,9718
Purples,8819
Purples,1
Greens,6792
Browns,376
Oranges,795
Purples,9716
Blues,6256
Purples,5112
Greys,6334
Purples,539
Browns,4470
Greens,810
Greens,8228
Browns,2501
Blues,5474
Yellows,8722
Pinks,9525
Oranges,4359
Greys,6991
Greys,3670
Purples,9320
Greens,8224
Purples,4901
Purples,5616
Reds,1831
Greens,2030
Purples,9007
Pinks,283
Browns,3950
Pinks,1349
Greens,7607
Browns,6180
Blues,2863
Yellows,9929
Purples,5145
Greens,4669
Turquoises,3679
Turquoises,2624
Yellows,2928
Browns,5310
Yellows,4203
Turquoises,8647
Greys,2939
Turquoises,7781
Reds,7675
Greys,9134
Blues,9369
Pinks,6638
Blues,6489
Browns,7281
Greens,3391
Purples,5971
Blues,9771
Greens,9829
Blues,1319
Purples,6711
Browns,1472
Pinks,5963
Greens,7899
Purples,403
Browns,9311
Greens,4387
Purples,5340
Purples,6823
Blues,738
Browns,8277
Blues,5193
Blues,3113
Greens,4677
Purples,5110
Purples,9530
Blues,6193
Browns,8109
Browns,7247
Purples,6865
Reds,6274
Pinks,1597
Purples,9410
Purples,2626
Purples,7516
Oranges,3562
Browns,2825
Yellows,3109
Turquoises,938
Purples,3502
Blues,6601
Blues,292
Blues,7316
Greens,7051
Pinks,2124
Oranges,7692
Oranges,7345
Browns,3105
Yellows,5860
Browns,5526
Pinks,8400
Blues,719
Purples,1581
Purples,6106
Browns,1255
Browns,3949
Purples,4667
Oranges,5979
Purples,7154
Blues,7423
Pinks,776
Browns,8096
Turquoises,3402
Greens,949
Blues,1614
Purples,6450
Blues,1433
Purples,7242
Browns,6988
Greys,3598
Purples,6177
Browns,4845
Whites,6444
Blues,9670
Blues,4788
Greys,1346
Purples,9481
Turquoises,3830
Browns,109
Whites,8582
Blues,8286
Purples,6243
Browns,5866
Greys,8164
Oranges,9193
Blues,1669
Browns,1136
Browns,6497
Turquoises,3310
Purples,6155
Purples,6119
Greens,1162
Yellows,242
Greys,5822
Browns,3000
Pinks,9264
Greens,9071
Greens,2925
Greens,2698
Pinks,57
Purples,3965
Purples,6654
Purples,4085
Greys,6343
Yellows,1629
Greys,2323
Reds,8367
Oranges,4782
Oranges,6089
Browns,801
Purples,6394
Browns,3068
Purples,74
Turquoises,6879
Purples,4460
Blues,5151
Purples,454
Purples,2047
Browns,9806
Purples,6514
Greens,790
Oranges,8183
Greens,9625
Reds,1769
Purples,9786
Whites,6735
Pinks,7436
Purples,2627
Yellows,7040
Purples,7325
Purples,678
Pinks,6227
Purples,3803
Browns,9790
Blues,2651
Yellows,994
Purples,6718
Browns,9621
Browns,3315
Oranges,2582
Greys,4072
Pinks,8363
Turquoises,5652
Browns,53
Purples,4524
Purples,2484
Blues,337
Browns,7714
Pinks,4014
Greens,8550
Greens,7307
Reds,8401
Yellows,9766
Browns,3176
Purples,5764
Oranges,3407
Greens,8436
Greens,1919
Greys,9646
Pinks,8844
Browns,7333
Purples,111
Greys,5106
Purples,5186
Blues,8257
Oranges,3945
Browns,3300
Greens,2566
Greys,5876
Whites,5212
Purples,3096
Yellows,1291
Purples,4090
Whites,8019
Pinks,4183
Browns,6684
Oranges,4821
Purples,9701
Yellows,3053
Purples,409
Purples,3817
Turquoises,4665
Purples,3986
Greys,4926
Turquoises,5478
Oranges,1067
Greys,1098
Browns,4330
Browns,8850
Blues,6616
Whites,9233
Greens,3879
Greens,5297
Greens,811
Reds,5644
Greys,2061
Purples,5118
Browns,286
Reds,2963
Blues,9148
Blues,5139
Reds,176
Blues,1656
Browns,6765
Purples,3513
Blues,4319
Oranges,7539
Pinks,4363
Blues,9484
Greens,649
Purples,6500
Blues,6650
Purples,2015
Purples,2060
Purples,9780
Browns,3467
Pinks,9570
Whites,5099
Purples,1262
Purples,3795
Greys,3339
Purples,2839
Oranges,4395
Browns,8025
Pinks,7798
Purples,8984
Browns,195
Browns,2285
Pinks,5952
Blues,278
Browns,9248
Greys,2682
Greens,8976
Purples,4294
Purples,8263
Greens,184
Oranges,6438
Reds,5945
Purples,5929
Purples,3527
Pinks,3130
Yellows,5969
Blues,9127
Browns,210
Oranges,4168
Purples,9173
Pinks,9505
Turquoises,3913
Greens,8764
Greens,19
Browns,7339
Purples,1418
Purples,2186
Pinks,135
Browns,3042
Oranges,4128
Purples,5195
Reds,491
Greys,4746
Browns,2634
Purples,8579
Yellows,6889
Purples,6129
Purples,9936
Oranges,7884
Greys,9711
Turquoises,5756
Whites,4946
Pinks,4306
Blues,1924
Browns,7046
Purples,7468
Purples,4005
Purples,734
Greys,523
Blues,3161
Yellows,7909
Purples,4262
Purples,2249
Purples,2690
Yellows,1208
Blues,1966
Purples,8473
Greens,7076
Greys,2817
Greens,6707
Browns,1637
Blues,95
Pinks,7512
Greens,7402
Browns,4716
Pinks,2110
Browns,3334
Purples,2314
Greens,8387
Purples,2183
Turquoises,2008
Pinks,9168
Browns,4394
Purples,3183
Pinks,7019
Whites,872
Browns,3832
Whites,254
Purples,5356
Browns,9329
Purples,9533
Oranges,4117
Purples,6258
Yellows,4938
Turquoises,8644
Blues,9116
Browns,8167
Turquoises,3605
Browns,1938
Purples,7359
Blues,4093
Pinks,23
Yellows,8630
Greens,3284
Browns,3957
Pinks,2430
Purples,1594
Purples,3152
Pinks,3654
Reds,5641
Greys,4828
Greens,8629
Purples,8065
Purples,756
Purples,2416
Blues,2354
Purples,6680
Browns,7696
Browns,8929
Whites,6100
Greens,77
Whites,624
Pinks,3897
Greens,1133
Pinks,7107
Greys,7493
Turquoises,7192
Greys,3844
Turquoises,9412
Pinks,5264
Pinks,4276
Purples,5614
Browns,2528
Browns,8879
Oranges,1490
Blues,8312
Whites,5973
Purples,8945
Browns,1887
Oranges,3433
Turquoises,1683
Purples,5949
Oranges,3465
Pinks,3256
Purples,7632
Turquoises,8133
Greens,8871
Purples,5137
Purples,1541
Greens,6260
Blues,86
Whites,1289
Greens,9932
Purples,8360
Yellows,3384
Greys,5255
Purples,2451
Greens,495
Whites,959
Reds,5015
Purples,8492
Yellows,2148
Blues,8790
Purples,850
Yellows,6874
Purples,9659
Purples,9084
Purples,252
Purples,3833
Greys,2392
Browns,9733
Purples,6699
Pinks,8216
Reds,6073
Greys,576
Purples,7263
Yellows,2973
Pinks,9383
Pinks,5875
Greys,6454
Purples,9503
Greens,5627
Browns,1709
Greens,7194
Purples,6451
Greys,3976
Browns,4494
Purples,1310
Greens,5846
Greens,238
Pinks,1925
Purples,6198
Turquoises,24
Purples,709
Greys,1086
Yellows,3486
Oranges,49
Browns,8213
Purples,2956
Greens,7698
Purples,637
Browns,1337
Greys,3503
Blues,5699
Turquoises,7007
Purples,3742
Greys,4582
Purples,8978
Pinks,940
Browns,2671
Purples,9409
Browns,2815
Blues,8888
Purples,7097
Greens,6199
Purples,9000
Browns,8705
Pinks,5223
Purples,2803
Turquoises,3593
Purples,9414
Browns,6273
Greens,9989
Browns,6265
Greys,3990
Browns,1592
Turquoises,9789
Blues,9772
Greys,9649
Turquoises,1048
Pinks,5179
Blues,7775
Yellows,7140
Purples,7881
Browns,3482
Purples,45
Turquoises,6485
Blues,8755
Whites,6143
Purples,2107
Blues,5867
Purples,8824
Browns,2018
Greys,3266
Purples,8159
Browns,4480
Purples,4448
Purples,3813
Greys,4543
Oranges,1383
Blues,8897
Turquoises,5429
Reds,6793
Greys,2695
Purples,1536
Browns,8814
Greys,8509
Browns,8030
Pinks,5589
Purples,6561
Yellows,3395
Blues,9972
Purples,3499
Purples,4347
Pinks,4372
Browns,4202
Oranges,986
Whites,3715
Greys,2867
Blues,5090
Oranges,1529
Greens,4134
Oranges,2082
Blues,1805
Greens,8128
Purples,8915
Pinks,9344
Blues,8797
Browns,3829
Greens,7377
Pinks,6078
Turquoises,7835
Blues,8604
Blues,4529
Purples,4482
Whites,479
Greens,6831
Whites,7840
Turquoises,4208
Browns,3885
Turquoises,2565
Blues,1623
Purples,5700
Browns,6146
Greens,4856
Reds,8942
Purples,1115
Purples,2934
Purples,3142
Greys,8810
Greens,8386
Purples,6761
Purples,882
Purples,3399
Browns,7054
Browns,2241
Browns,1711
Blues,5551
Pinks,5027
Oranges,2748
Purples,6266
Blues,8398
Greens,6989
Blues,199
Purples,2845
Browns,9070
Blues,9347
Reds,824
Browns,8515
Greens,639
Greys,7506
Purples,2804
Purples,8106
Purples,3064
Blues,1029
Greys,2312
Reds,7187
Purples,2470
Purples,7921
Purples,1652
Yellows,3336
Browns,1375
Browns,9374
Greens,7346
Browns,3237
Purples,2715
Whites,4642
Greens,747
Reds,8194
Oranges,7510
Blues,5744
Purples,6359
Pinks,6422
Purples,5138
Blues,7944
Greens,9031
Browns,2087
Purples,8100
Greens,8068
Browns,6666
Browns,5228
Yellows,1177
Browns,4948
Reds,6347
Greens,1872
Browns,4228
Browns,1217
Yellows,7058
Greens,4986
Purples,7382
Yellows,3038
Pinks,10
Blues,1537
Oranges,1393
Blues,1668
Whites,3837
Greens,5198
Yellows,9641
Turquoises,1355
Blues,6890
Browns,8543
Browns,8161
Greens,3549
Browns,1634
Purples,9324
Browns,3489
Browns,3538
Pinks,6670
Greys,7850
Purples,5840
Purples,3736
Purples,9735
Yellows,6123
Purples,5509
Purples,7943
Purples,7816
Greens,5978
Browns,2914
Greens,5908
Browns,2617
Purples,8712
Pinks,258
Purples,1600
Purples,395
Turquoises,446
Greys,2567
Yellows,5570
Purples,2294
Yellows,4501
Purples,2458
Blues,5694
Purples,5247
Purples,8165
Pinks,671
Greens,2229
Browns,3785
Browns,2178
Browns,8388
Purples,814
Purples,2442
Blues,666
Browns,5414
Yellows,6224
Browns,1955
Greens,8697
Purples,9120
Oranges,6387
Reds,9424
Greens,6677
Turquoises,7417
Browns,1064
Yellows,5440
Purples,9949
Blues,439
Whites,6292
Purples,3178
Purples,7015
Purples,160
Yellows,3301
Purples,4565
Whites,434
Pinks,2161
Browns,5427
Purples,9002
Purples,716
Pinks,9122
Browns,1911
Pinks,2166
Turquoises,65
Purples,203
Yellows,6496
Pinks,5457
Blues,288
Purples,1322
Purples,9510
Purples,1995
Pinks,3560
Purples,9979
Yellows,1137
Greens,966
Greens,8513
Whites,2941
Whites,4227
Yellows,7739
Pinks,2598
Blues,5922
Reds,6208
Purples,7011
Yellows,4587
Browns,1984
Reds,2716
Purples,7484
Pinks,561
Greens,9246
Purples,7836
Pinks,5203
Oranges,5007
Oranges,8980
Purples,330
Browns,3293
Blues,1385
Turquoises,1199
Greys,5381
Greens,7615
Greys,9025
Oranges,2142
Browns,6042
Purples,852
Browns,7360
Browns,7550
Greys,9737
Purples,9926
Reds,7857
Purples,3352
Purples,3841
Browns,6164
Blues,5802
Oranges,1122
Purples,8999
Greens,1421
Greens,9607
Purples,9598
Browns,9795
Purples,6474
Browns,4230
Reds,5421
Greys,6322
Blues,3387
Blues,4982
Greens,133
Yellows,3443
Blues,8117
Purples,2331
Greens,7026
Browns,5175
Blues,7642
Purples,112
Greens,2762
Blues,7575
Purples,1500
Greys,6378
Greens,5621
Browns,7343
Purples,4611
Oranges,9582
Greens,4065
Blues,2783
Purples,570
Oranges,4512
Browns,6463
Oranges,9656
Browns,6105
Greys,8209
Greens,952
Greys,8957
Purples,5917
Browns,6885
Turquoises,766
Turquoises,7370
Yellows,8243
Greens,5489
Pinks,3551
Greens,7934
Purples,662
Oranges,7418
Purples,8747
Greens,1960
Purples,5740
Purples,3531
Purples,7148
Oranges,5656
Purples,1596
Turquoises,6682
Greens,8208
Browns,3929
Pinks,2945
Browns,2655
Greys,461
Browns,7603
Turquoises,5924
Browns,7219
Oranges,6900
Browns,6131
Greens,6975
Browns,6048
Browns,2446
Greens,3346
Browns,6887
Greens,3400
Purples,202
Purples,6764
Greens,1193
Blues,6468
Greys,2471
Blues,4435
Browns,8377
Turquoises,9777
Reds,4352
Pinks,2133
Browns,1706
Purples,2869
Turquoises,105
Reds,9471
Purples,7803
Purples,2483
Purples,3314
Pinks,3184
Browns,2439
Pinks,4789
Purples,4554
Purples,2516
Turquoises,1931
Browns,9240
Oranges,1403
Purples,3097
Purples,4449
Purples,696
Turquoises,6727
Purples,9493
Pinks,6665
Browns,6675
Purples,2969
Purples,7442
Oranges,894
Oranges,7867
Purples,2620
Oranges,8520
Purples,8895
Blues,3512
Greys,1526
Turquoises,1778
Greys,2771
Greens,4620
Greens,2077
Purples,1936
Browns,7371
Browns,8533
Whites,1377
Greens,4055
Turquoises,4945
Browns,3842
Greens,9223
Purples,6706
Browns,8362
Blues,4795
Purples,6896
Purples,4162
Purples,2373
Greens,6458
Browns,4762
Browns,6997
Reds,8452
Purples,7616
Greens,1261
Turquoises,8115
Browns,2337
Greys,4209
Turquoises,6259
Purples,8162
Pinks,2576
Greys,9903
Blues,1822
Pinks,7869
Oranges,4204
Purples,7656
Purples,3223
Greens,490
Oranges,9507
Browns,9975
Browns,3173
Purples,9748
Oranges,4215
Browns,5593
Purples,7196
Pinks,7933
Greys,5723
Purples,5124
Greens,5816
Purples,8319
Yellows,2328
Turquoises,4760
Greens,3022
Blues,9345
Browns,6349
Browns,4656
Greens,1158
Blues,7579
Pinks,4385
Greys,1798
Yellows,3537
Turquoises,7190
Yellows,149
Purples,5085
Browns,211
Oranges,1223
Turquoises,2997
Greys,4961
Purples,3404
Purples,1657
Purples,6877
Browns,8451
Greens,7446
Blues,9397
Turquoises,3703
Reds,1284
Blues,68
Purples,4862
Browns,6915
Purples,9547
Browns,9465
Whites,4194
Purples,1238
Browns,205
Purples,4913
Blues,6151
Purples,9584
Purples,4806
Greens,6940
Purples,8940
Browns,1756
Purples,6917
Browns,4267
Browns,2206
Purples,728
Browns,7329
Whites,3656
Pinks,5431
Pinks,7738
Pinks,2112
Browns,900
Purples,1361
Whites,2455
Browns,8728
Whites,7063
Oranges,367
Greens,2887
Yellows,1483
Browns,8511
Blues,8997
Greys,1246
Pinks,5832
Browns,239
Greens,5142
Greens,9408
Browns,5574
Browns,9466
Blues,7540
Greens,8928
Blues,1816
Purples,8082
Pinks,8487
Greens,8825
Pinks,3240
Purples,7600
Purples,8480
Browns,6117
Reds,6534
Blues,465
Purples,6167
Blues,3852
Reds,9765
Browns,1618
Purples,9616
Browns,4272
Yellows,7298
Purples,1763
Browns,7716
Browns,7475
Purples,7103
Pinks,8670
Pinks,7476
Browns,6026
Purples,3134
Pinks,1861
Greens,3236
Greys,7029
Blues,6054
Pinks,8791
Blues,8427
Browns,645
Browns,4697
Whites,8563
Browns,946
Greens,7712
Blues,3925
Pinks,3612
Purples,8251
Browns,4757
Purples,5870
Purples,6183
Whites,6486
Pinks,7941
Purples,3507
Purples,9523
Greens,5984
Greys,2387
Purples,1717
Greens,5596
Greys,5154
Greens,9635
Blues,6296
Greys,2043
Greens,3335
Browns,6135
Browns,6356
Browns,993
Yellows,344
Pinks,9191
Pinks,545
Blues,1952
Oranges,983
Blues,2957
Yellows,4663
Yellows,9099
Browns,7834
Oranges,9204
Greys,9217
Blues,9741
Browns,8060
Whites,3934
Blues,9858
Purples,9079
Pinks,6499
Turquoises,449
Purples,7647
Blues,400
Pinks,7891
Purples,363
Browns,5039
Greens,8508
Purples,7064
Browns,2276
Purples,8963
Purples,2444
Browns,1256
Purples,725
Purples,9213
Blues,592
Blues,2152
Browns,4776
Browns,9879
Purples,9291
Pinks,8906
Purples,9971
Browns,8760
Reds,1942
Browns,6791
Purples,5495
Purples,6553
Purples,6782
Blues,166
Pinks,9552
Purples,1754
Greens,6384
Blues,2191
Browns,5149
Purples,2530
Purples,2000
Greens,3480
Purples,4578
Purples,4340
Greys,5662
Blues,2794
Browns,8684
