Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
5.0,1020.685386,95329.94395,Financial,340.2284621,Yes,280.1939125,Yes,Male,By_16:00,0.152332183,0.12213876900000001,7.19708039,,6.050358987,1.035413158,4831.0,20.76026117,585.3991005,3972.737326,65506.30659,Yes,78508.6286,24.19502223,258.0639045,32.81692718,116105.6349,60.0,30-45,1.0,857.2934087000001,11.0,,Public_Sector,604.8296539,0.0,Yes,2148
10.0,1688.63042,218895.9223,Environment,562.8768066,Yes,388.8877988,Yes,Female,After_16:00,0.6730382640000001,0.84856698,6.5121916870000005,1.319892865,,7.9925136310000005,4601.0,47.00602589,164.5474691,4217.9729259999995,33838.03755,Yes,151233.7201,12.82760574,370.53132289999996,32.51620762,317403.1763,90.0,45_and_up,1.0,492.70209860000006,11.0,Foot_or_bicycle,Student_or_Unemployed,611.4411931,0.0,Yes,8790
2.0,127.0640695,19126.32045,Healthcare,42.35468985,No,451.57503269999995,Yes,Female,After_16:00,0.942639862,0.814795232,3.7600202510000003,0.30111905,5.342256946,8.57386501,6886.0,,423.7515791999999,5363.253486,53119.8596,No,203920.0102,20.58522721,90.34537911,57.31140173,1846.2744420000001,80.0,30-45,2.0,677.4677876000001,12.0,Motorcycle_or_truck,Student_or_Unemployed,501.86772609999997,3.0,No,850
5.0,-305.0453496,-53281.7623,Environment,-101.68178320000001,Yes,524.004995,No,Male,After_16:00,0.8430520779999999,0.522814494,4.184437755,1.005909999,6.893625506,6.903805749,4854.0,1.881056069,289.9157508,5819.8814520000005,40031.10172,Yes,274581.2348,17.02691255,262.3115583,91.91307069,,90.0,45_and_up,2.0,485.7106911999999,12.0,Public_or_other,Public_Sector,344.77203189999994,0.0,No,6874
4.0,425.9655277,60302.72994,Environment,141.98850919999998,No,424.7014795,Yes,Female,After_16:00,0.533897961,0.42273847299999995,3.473198276,5.110035839,4.2069348369999995,7.6509383810000005,4318.0,5.820478057000001,425.57064429999997,5098.156083,54420.36485,No,180371.3467,20.62936364,128.00785829999998,53.28040670000001,20312.72527,90.0,45_and_up,2.0,711.4573835,15.0,Foot_or_bicycle,Public_Sector,571.9473113,0.0,No,9659
4.0,122.0292608,15703.458509999999,Environment,40.67642026,No,386.05802589999996,Yes,Male,By_16:00,,0.964817635,8.594906626,7.517160634,4.605278487,3.1258545680000003,7989.0,74.30351151,424.21752810000004,4709.015315,50863.66253,No,149040.7994,20.59654166,,84.17843971,1705.247585,90.0,Below_30,4.0,645.6901396000001,15.0,Car,Industry_or_other,450.5771233,1.0,Yes,9084
2.0,152.317973,21762.34788,Social,50.77265766,No,428.62337479999997,Yes,Female,After_16:00,0.555297065,0.7044287379999999,2.845490873,5.15338362,0.22397881100000003,2.875901503,6973.0,43.628638099999996,440.9118895,5168.057527,53976.77537,No,183717.9975,,,2.5564757869999997,2638.635423,70.0,45_and_up,0.0,687.8836216,10.0,Motorcycle_or_truck,Public_Sector,,0.0,,252
10.0,203.7459941,27682.080960000003,Education,67.91533136,No,,Yes,Female,After_16:00,0.842471615,0.377734654,2.057677971,8.369389235,0.03516037,6.378603836,4915.0,23.94496771,426.0529182,4928.075194,53406.99418,No,166135.2621,20.64104935,124.5633649,17.78147905,4690.407566,100.0,Below_30,2.0,693.6336854,13.0,Foot_or_bicycle,Services_or_Retail,538.8527309,0.0,No,3833
9.0,141.4757428,25170.4047,Foreign_Affairs,47.15858095,No,533.7396546,No,Male,After_16:00,0.056339075999999995,0.261591756,7.533699549,4.446223141,8.776373575,,8715.0,89.64681569,470.1199996,6277.636545,56742.47909,Maybe,284878.0189,21.6822508,77.16742949,42.32938655,2281.090338,40.0,45_and_up,4.0,695.1625084,10.0,Car,Public_Sector,437.3610867,0.0,No,2392
6.0,399.5457279,64250.372879999995,Healthcare,133.1819093,No,482.4256779,Yes,Female,By_16:00,0.199075472,0.53508867,5.955828768,2.23646377,1.4771845890000002,3.263848112,,64.2333515,445.8098228,5715.876424,54181.5526,No,232734.5347,21.11420903,76.79548592,0.0664155,17880.602880000002,80.0,Below_30,3.0,673.7220658,8.0,Motorcycle_or_truck,Hightech,448.50131500000003,0.0,Yes,9733
5.0,257.98489109999997,29852.012130000003,Social,85.99496369,No,347.13674910000003,Yes,Male,After_16:00,0.661628432,0.721806627,0.082009316,4.893378698999999,0.26810378100000004,9.550016786,6367.0,28.08730274,425.05494100000004,4321.477373,51460.02965,No,120503.9226,20.616860600000003,170.2630642,8.939513564,7491.128744,70.0,45_and_up,2.0,668.443766,10.0,Foot_or_bicycle,Services_or_Retail,502.3612884,0.0,No,6699
6.0,488.3294714,113115.1435,Social,162.7764905,No,694.9108141,No,Male,By_16:00,0.7032482990000001,0.381413365,4.4097032,6.56570456,7.711105167,4.396257431,8898.0,54.7761997,637.880538,8224.869217,74032.02477,No,482901.0395,25.256297,239.13420469999997,20.13860457,26668.962340000002,70.0,30-45,1.0,886.8030848999999,6.0,Public_or_other,Hightech,486.4390385,1.0,Yes,8216
4.0,440.734129,58265.37561,Other,146.9113763,No,396.60220380000004,Yes,Male,By_16:00,0.875100781,0.512047441,0.34427341100000003,4.933340291,8.544156791,0.393444919,,63.69283281,443.97362189999996,4853.969282,54081.14103,Maybe,157293.3081,21.07068157,118.42660409999999,58.44939202,21739.863869999997,50.0,30-45,2.0,696.2150412999999,10.0,Foot_or_bicycle,Student_or_Unemployed,513.9571224,0.0,Yes,6073
7.0,203.06686519999997,28020.782089999997,Military,67.68895506,No,413.9638744,Yes,Female,After_16:00,0.513876454,0.594492324,3.76239859,1.3196146020000001,0.591523668,8.489269728,6732.0,76.61551866,446.2257541999999,5032.090253,52500.97557,Maybe,171366.0893,21.12405629,126.41526409999999,30.14676049,4659.4835920000005,30.0,30-45,0.0,655.2936827999999,9.0,Foot_or_bicycle,Hightech,424.58823319999993,0.0,Yes,576
5.0,321.2741955,49113.73373,Healthcare,107.09139850000001,No,458.61511219999994,Yes,Female,By_16:00,0.937975798,0.15516244099999998,3.2751829760000004,9.838866097999999,1.380456376,3.2316317480000003,7991.0,95.00506881,391.71696299999996,5369.585048,48613.47573,No,,19.79184082,145.443906,85.02070438,11585.659029999999,80.0,Below_30,0.0,604.4863819,11.0,Car,Industry_or_other,412.1592079,0.0,No,7263
6.0,1213.005168,105272.0587,Education,404.335056,Yes,260.3584753,Yes,Female,By_16:00,0.170623298,0.368773421,6.577278669,6.760710101,9.818266651,0.101165771,7680.0,10.33461357,341.562633,3286.710019,41010.24914,Yes,67786.53568,18.48141318,303.3525555,58.62235450000001,163901.1725,100.0,30-45,5.0,534.7279655,13.0,Car,Services_or_Retail,402.57149649999997,0.0,No,2973
4.0,545.133162,125277.9791,Environment,181.711054,No,689.4351022000001,No,Female,After_16:00,0.599208526,0.633666315,2.184802699,7.856057077000001,2.664341838,8.673998499,5617.0,1.939588296,660.9985739,8216.348170000001,76214.28074,No,475320.7602,25.70989253,248.65792779999998,15.70716926,33210.6182,90.0,30-45,2.0,916.3204460000001,10.0,Foot_or_bicycle,Hightech,504.9564385,0.0,Yes,9383
1.0,437.12976560000004,51486.42736,Environment,145.7099219,No,353.3488091,Yes,Male,After_16:00,0.340599174,0.812238083,1.412555571,7.868748186,6.210762537000001,7.615239383,4714.0,8.244314464,357.27098789999997,4248.030065999999,44891.88581,No,124855.3809,18.90161337,211.1525818,44.96766408,21387.09125,90.0,30-45,3.0,580.8630532000001,10.0,Foot_or_bicycle,Public_Sector,447.9685665,0.0,Yes,5875
1.0,,27282.365939999996,Military,52.94689640000001,No,515.2779066,No,Male,By_16:00,0.901116178,0.028032697000000002,1.316632864,8.443745987,8.330273214,6.611360826,4724.0,67.77440566,476.1426027,6105.064271,56544.30507,Maybe,265511.321,21.82069208,83.50991091,58.48893211,2866.3207350000002,30.0,Below_30,0.0,690.777273,6.0,Public_or_other,Student_or_Unemployed,421.44227989999996,1.0,Yes,6454
10.0,158.46947780000002,23905.44904,Social,52.82315927,No,452.5562154,Yes,Female,By_16:00,0.09713767400000001,0.481416116,9.234771626,8.722889554,4.664980599,0.2430841,4597.0,,413.6443876,5352.850929,53262.683560000005,No,204807.1281,20.33824938,107.30847240000001,97.30239485,2853.1093140000003,70.0,Below_30,1.0,688.7894157000001,10.0,Public_or_other,Public_Sector,542.5076906,1.0,Yes,9503
3.0,158.8263105,15961.85017,Social,52.9421035,No,301.496335,Yes,Male,After_16:00,0.967347174,,0.01956352,6.107580352,9.851239047,8.299705458,7392.0,83.89161655,529.5158538,4073.995058,63016.85023,No,90900.04002999999,23.01121148,266.4173839,81.45305892,2865.808427,70.0,45_and_up,1.0,844.325733,11.0,Public_or_other,Student_or_Unemployed,675.2236622,0.0,No,5627
10.0,219.3055551,22819.04004,Financial,73.10185168,No,312.1540633,Yes,Male,After_16:00,0.12435041,0.239359035,7.145249582999999,0.075897505,2.67723531,7.093951195,9937.0,64.22754866,352.5679389,3826.676511,43012.737839999994,No,97440.15925,18.77679256,254.1231526,63.89478031,5426.9825710000005,60.0,30-45,0.0,555.0631526000001,6.0,Foot_or_bicycle,Services_or_Retail,413.0732025,0.0,Yes,1709
10.0,92.36973532,8443.834927,Financial,30.78991177,No,274.24030930000004,Yes,Female,After_16:00,0.222065889,0.08323226,9.315406741,3.218718581,8.010658668,4.5240066269999994,3966.0,38.61770069,465.4925585,3673.38821,56460.547029999994,No,75207.74723,21.57527656,264.2874605,36.61448166,988.8085787999999,60.0,45_and_up,1.0,762.8685747000001,11.0,Motorcycle_or_truck,Industry_or_other,633.0024823,0.0,No,7194
5.0,565.2512122,,Financial,188.41707069999998,No,428.2708046,Yes,Male,After_16:00,0.36949428799999995,0.117363997,9.432706819,5.103908111,2.314222429,5.882814506,9533.0,74.94662262,423.58759249999997,5129.883231,53688.71472999999,No,183415.88199999998,20.58124371,113.81968870000001,51.63594387,35699.40962,60.0,45_and_up,3.0,696.2538191000001,12.0,Car,Services_or_Retail,544.3958109,0.0,Yes,6451
5.0,130.942826,20680.8001,Military,43.64760868,No,473.8129013,Yes,Male,By_16:00,0.769173621,0.289694654,2.662069404,5.204190356,6.468871199,1.262309272,5889.0,98.28166689,513.5897836,5765.30858,58008.59123,Maybe,,22.66251936,118.2362383,34.97298951,1958.761352,30.0,30-45,3.0,702.364035,9.0,Foot_or_bicycle,Student_or_Unemployed,385.5038792,1.0,Yes,3976
3.0,172.18962109999998,20833.915780000003,Social,57.39654038,No,362.98208289999997,Yes,Female,By_16:00,0.681427855,0.46069840700000003,2.195879363,6.302587141,7.51626808,6.764975085,7845.0,,389.29984289999993,4408.420514,46770.360689999994,No,131755.9925,19.73068278,197.3036333,37.27116107,3361.7593880000004,70.0,45_and_up,1.0,592.2262811,6.0,Public_or_other,Services_or_Retail,411.1164284,1.0,Yes,4494
1.0,346.5288427,38123.38325,Education,115.5096142,No,330.04510919999996,Yes,,By_16:00,0.7419937040000001,0.10021394300000001,7.4564800270000005,4.640477221,2.615128027,3.44790014,,81.14558368,410.9682297,4122.387552,49132.63786,No,108929.7741,20.27235136,195.43571880000002,81.91504281,13467.980590000001,100.0,Below_30,1.0,634.2761921,16.0,Public_or_other,Industry_or_other,462.80054900000005,1.0,Yes,1310
8.0,259.2705349,22806.303359999998,Healthcare,86.42351164,No,263.8900332,Yes,Female,By_16:00,0.010534476999999999,0.059014150999999994,2.517962442,9.533938873,5.516873915,8.472435055,4348.0,38.44325503,491.8034668000001,3622.5072659999996,58596.865560000006,No,69637.94963999999,22.17664237,275.65331660000004,79.92683756,7565.446876999999,80.0,30-45,0.0,790.0220724,11.0,Foot_or_bicycle,Services_or_Retail,642.0198978999999,3.0,Yes,5846
8.0,382.19613019999997,34831.01642,Social,127.3987101,No,273.40164120000003,Yes,Female,By_16:00,0.801038125,,9.554119301,8.394993625,2.323025791,7.958262989,5114.0,55.24512259,495.60198489999993,3725.220382,59503.723410000006,No,74748.45743,22.26211995,278.1249992,70.04371102,16367.83004,70.0,30-45,3.0,803.9849226,11.0,Car,Student_or_Unemployed,661.2059442000001,1.0,No,238
9.0,163.6355303,16533.04596,Social,54.54517677,No,303.10738619999995,Yes,Male,By_16:00,0.507557834,0.392047095,6.952531305,4.481320083,6.908831763999999,8.642639304,9934.0,0.8392189859999999,387.4390538,3805.95197,49048.212289999996,No,91874.0876,19.68347159,234.82581000000002,0.176014146,3039.721486,70.0,45_and_up,0.0,659.4463745,6.0,Foot_or_bicycle,Student_or_Unemployed,560.8809748,0.0,No,1925
7.0,437.69691270000004,62126.74382,,145.8989709,No,425.82030189999995,Yes,Male,By_16:00,0.939095151,0.6836313470000001,2.481914705,6.924144678999999,2.642908671,8.537585817,9986.0,22.35096649,,5036.364041,48983.33694,No,181322.9295,19.72512386,138.839764,52.866131700000004,21442.40868,60.0,,1.0,623.5795102000001,9.0,Car,Industry_or_other,461.65004010000007,0.0,No,6198
2.0,1706.487361,272634.7341,Education,568.8291203,Yes,479.2910988,Yes,Male,After_16:00,0.8909932859999999,0.827808248,8.604161376,1.524597786,5.838635676,4.458309701,9216.0,83.46521489,502.5244653,5797.959919,58671.1126,Yes,229719.9574,22.41705746,55.33522387,60.15155723,324145.3972,100.0,Below_30,2.0,724.5751872999999,14.0,Motorcycle_or_truck,Public_Sector,448.7481172,0.0,No,24
7.0,207.1377405,30785.60926,Financial,69.04591351,No,445.8715613,Yes,Male,By_16:00,0.763283057,0.06323196,6.461341276000001,2.189065525,6.218793576,0.860566655,4519.0,84.95578552,377.8123994,5214.340412,50010.87673,No,198801.4492,19.43739693,137.12075990000002,34.32402583,4846.384085000001,60.0,45_and_up,3.0,,11.0,Car,Public_Sector,530.6986188,2.0,Yes,709
1.0,893.7319117000001,143988.022,Foreign_Affairs,297.9106372,No,483.32621950000004,Yes,Male,By_16:00,0.745168802,0.012699203000000001,8.339639481,6.775258975,6.275259168,2.89229671,7579.0,10.45312709,418.62728339999995,5670.516761,51519.76319,Maybe,233604.2344,20.46038327,110.8116226,39.10638387,,40.0,Below_30,3.0,638.4240201,10.0,Public_or_other,Student_or_Unemployed,426.6536862,0.0,No,1086
6.0,58.71742223,11776.79175,Financial,19.57247408,Yes,601.7017423,No,Female,By_16:00,0.347869041,0.511407472,7.311222418,6.186802431,7.988459852,3.088308482,4509.0,27.51333751,557.5394667,7132.096356999999,63949.05047,Yes,362044.9867,23.61227364,156.17017990000002,95.14614863,412.65421549999996,60.0,45_and_up,2.0,760.1505534,12.0,Public_or_other,Industry_or_other,396.3897183,0.0,Yes,3486
10.0,494.76979850000004,57869.376220000006,Other,164.92326619999997,No,350.88667339999995,Yes,Female,By_16:00,0.249137091,0.183076228,8.662609821,4.974886929,5.1867231,0.329040627,6056.0,7.2628791679999996,436.93867919999997,4382.744092,52478.35816,Maybe,,20.90307822,161.91947180000003,35.08757392,27374.606989999997,50.0,30-45,1.0,679.5984867999999,7.0,Foot_or_bicycle,Services_or_Retail,502.53001629999994,1.0,No,49
7.0,291.7558405,31232.40178,Education,97.25194682,No,321.14937339999994,Yes,Female,After_16:00,0.43710296299999996,0.062314559000000005,1.3630357780000002,6.404370447000001,5.498238956000001,3.4166013310000003,8843.0,32.65592684,371.0521429,3953.5980200000004,44604.183339999996,No,103136.92,19.2627138,237.65178509999998,18.16707097,9565.193107,100.0,30-45,1.0,571.7243128,9.0,Public_or_other,Student_or_Unemployed,411.3248937,0.0,No,8213
4.0,539.4992375,59739.153679999996,Education,179.8330792,,332.19224160000005,Yes,Male,By_16:00,0.060487954000000003,0.7194783220000001,5.994111302,7.278773605,5.596296589,7.572468538,8170.0,31.2733935,473.6137653,4269.149946,54195.56219,No,110351.6854,21.76266908,173.7586808,76.24521982,32529.76945,100.0,45_and_up,2.0,691.1931967999999,16.0,Public_or_other,Services_or_Retail,463.4431678,1.0,No,2956
3.0,627.7603605,60208.327079999995,Financial,209.25345349999998,No,287.7291919,Yes,Female,By_16:00,0.6737098020000001,0.775705657,3.898978855,0.329337593,8.419858473,9.319720855,4416.0,22.54499856,519.5606837,3916.413286,61482.8838,No,82788.08787,22.79387382,262.5874643,30.29591416,44006.26126,60.0,45_and_up,3.0,823.0434658,10.0,Foot_or_bicycle,Public_Sector,653.3318627,1.0,Yes,7698
8.0,528.8932725,67739.1168,Education,176.2977575,No,384.23130150000003,Yes,Male,After_16:00,0.6047157360000001,0.677211481,4.733460043,9.983800554,8.176767397999999,6.649691835,8591.0,77.99055858,340.8085485,4523.930112,43820.08322,No,147633.693,18.46100075,207.0400314,58.31970919,31267.19705,100.0,Below_30,1.0,563.0522848999999,12.0,Car,Services_or_Retail,435.8029222,2.0,No,637
9.0,754.9640009,135520.9482,Social,251.654667,No,538.5195109,No,Male,After_16:00,0.974558162,0.36650789899999997,6.840950751,5.439104607999999,0.753707604,8.028921275,8656.0,99.05378232,464.0233678999999,6313.2418450000005,57752.552520000005,No,290003.2637,21.54120164,52.71786369,4.697784013,63591.726070000004,70.0,Below_30,1.0,720.9480126,7.0,Foot_or_bicycle,Services_or_Retail,498.9500608,2.0,No,1337
5.0,196.84761609999998,28120.61676,Military,65.61587203,No,428.5642466,Yes,Female,After_16:00,0.76660324,0.850349933,5.324238222,7.33937301,6.744475662999999,3.262908196,8593.0,83.06852449,539.9779615,5365.598388,59926.28735,Maybe,183667.3134,23.23742588,121.26045690000001,9.271642659,4381.058534000001,30.0,30-45,2.0,734.1074212999999,9.0,Foot_or_bicycle,Student_or_Unemployed,410.5416626,0.0,No,3503
10.0,1846.466473,298295.6787,Social,615.4888242000001,Yes,,Yes,Male,By_16:00,0.642795809,0.7798209229999999,9.140854815,9.598419631,4.29051538,6.9481397629999995,4453.0,56.99510833,566.3144364,5979.112951,54313.18421,Yes,234884.0792,23.79736196,471.5041038,24.29693791,379451.9816,70.0,30-45,2.0,574.8653631,9.0,Motorcycle_or_truck,Public_Sector,33.43505911,0.0,No,5699
2.0,1128.6596849999999,201884.2877,Environment,376.21989510000003,Yes,536.6124714,No,Female,After_16:00,0.424712129,0.944256911,7.913861249,6.638697983999999,4.786243918,6.32442489,6230.0,49.86530873,482.98578219999996,6332.096278,59316.85792,Yes,287952.9444,21.97693751,40.44498664,20.39945044,141927.6294,90.0,45_and_up,1.0,739.5567844,11.0,Public_or_other,Industry_or_other,502.41666660000004,0.0,No,7007
3.0,320.08428960000003,41450.48529,Healthcare,106.6947632,No,388.4959678,Yes,Male,After_16:00,0.333206163,0.9955846709999999,5.59815326,2.04287098,7.5063302510000005,8.243644248999999,6299.0,64.26113327,421.8847414,4728.72916,53033.51453,No,150929.117,20.53983304,145.4637998,80.4578152,11500.46726,80.0,45_and_up,4.0,694.1611633,14.0,Public_or_other,Services_or_Retail,551.2305986,0.0,No,3742
10.0,781.8230538,102760.9063,Military,260.60768459999997,No,394.31264849999997,Yes,Female,By_16:00,0.551532527,0.760623906,2.1088132980000003,7.216122821,3.15387188,6.689105807000001,6959.0,13.78959978,473.5197142,4890.165913,53021.75165,Maybe,155482.4648,21.76050813,172.06957930000002,3.678027052,68186.97295,30.0,45_and_up,3.0,649.0089966,8.0,Public_or_other,Public_Sector,366.8199778,0.0,Yes,4582
2.0,660.3607513999999,115963.4513,Education,,No,526.8186415,No,Female,After_16:00,0.600627176,0.47641419,,5.196300901,2.09244237,0.46992259799999997,7724.0,90.44262685,438.4974598,6145.181335,58092.26235,No,277537.881,20.94033094,129.8348106,20.97467987,48683.044910000004,100.0,Below_30,3.0,752.9067227,15.0,Car,Student_or_Unemployed,611.1542895,1.0,No,8978
3.0,84.28399984,18777.4408,Financial,28.09466661,No,668.3631831,No,Female,After_16:00,0.7650756959999999,0.706617313,3.9067306719999997,5.583461474,6.891723367999999,2.7505084010000003,4667.0,73.10391988,635.9521527,,73276.7811,No,446709.3445,25.21809177,217.32895809999997,0.405106135,827.4049587000001,60.0,Below_30,,879.1592288999999,7.0,Car,Public_Sector,479.93194639999996,0.0,No,940
6.0,322.09589389999996,33585.35309,Education,107.365298,No,312.8138581,Yes,Male,By_16:00,0.632460484,0.8678295690000001,7.136889591,7.384315088999999,5.070597266,4.084867053,9454.0,79.54676489,398.0105333,3924.159648,46055.12665,No,97852.50982,19.95020133,241.35920660000002,14.46948024,11644.672509999999,100.0,Below_30,3.0,,10.0,Motorcycle_or_truck,Industry_or_other,386.80210439999996,2.0,No,2671
3.0,251.51219469999998,37610.93448,Education,83.83739823,No,448.617625,Yes,Female,By_16:00,0.192972702,0.16055398199999998,0.855312436,5.0450312319999995,6.711210052,3.997331057,3776.0,3.3306617989999996,474.094476,5434.365202,57806.31547,No,201257.7735,21.77371066,66.18899661,82.42795155,7122.546740000001,100.0,Below_30,1.0,737.9002205,15.0,Car,Services_or_Retail,532.7068592,0.0,Yes,9409
5.0,536.406832,56543.15234,Healthcare,178.80227730000001,No,316.2328421,Yes,Male,By_16:00,0.268127443,0.33480811,4.717379431,1.383532952,5.61902262,9.919985492999999,5115.0,33.12554241,368.7186889,3899.7657990000002,44141.147939999995,No,100003.2105,,245.81530800000002,48.57903514,32159.05665,80.0,Below_30,0.0,564.9417242000001,8.0,Car,Services_or_Retail,402.9432399,1.0,Yes,2815
10.0,1857.500079,41300.80013,Education,619.1666928999999,Yes,,Yes,Male,After_16:00,0.155714439,0.523629833,7.982858557,3.129157901,3.4833161,4.141696673,8457.0,55.63669417,724.3475022999999,2115.733471,60105.578870000005,Yes,4449.403157,26.91370473,667.4917222999999,91.45992745,383996.5602,100.0,Below_30,1.0,680.8399475,12.0,Foot_or_bicycle,Public_Sector,44.51362145,0.0,No,8888
9.0,445.51225080000006,56579.37461,Healthcare,148.5040836,No,380.9954127,Yes,Male,By_16:00,0.7334202890000001,0.082951053,3.008663382,3.571715315,0.32842963199999997,1.1541023940000001,9105.0,58.31695767,448.896847,4707.747821,54233.45351,No,145157.5045,21.18718592,130.37769,84.57373292,22211.966930000002,80.0,30-45,2.0,699.602002,14.0,Public_or_other,Public_Sector,,,No,7097
7.0,214.21312290000003,19575.741019999998,Education,71.4043743,No,274.15324639999994,Yes,Male,By_16:00,0.750804673,0.607885595,,6.475424342999999,7.8821301020000005,8.705899132999999,5860.0,99.69768871,524.1040445,3789.740552,,No,75160.00249,,277.06676319999997,86.69059782,5179.989044,100.0,30-45,1.0,828.4472122999999,12.0,Public_or_other,Public_Sector,658.6764952999999,0.0,No,6199
,337.0459146,,Education,112.3486382,No,482.1443348,Yes,Female,After_16:00,0.005970523,0.161564818,5.4301910520000005,7.638210622000001,0.281782004,6.355384657999999,8693.0,26.99608349,392.6833141,5606.809976,52910.52375,No,232463.1596,19.81623865,134.001532,91.28099186,12744.56515,100.0,45_and_up,2.0,690.7469146000001,14.0,Public_or_other,Hightech,578.2349968999999,1.0,No,9000
2.0,661.5593787,75812.8294,Healthcare,220.5197929,No,343.7914955,Yes,Male,By_16:00,0.857032335,0.315192515,4.092905349,6.409450565,2.422831778,0.748750255,7038.0,78.08183259,374.904746,4187.724447,45019.497910000006,No,118192.5924,19.36245713,224.05634530000003,53.41297749,48859.49886,80.0,Below_30,3.0,571.4165254,7.0,Foot_or_bicycle,Student_or_Unemployed,399.24620889999994,0.0,No,8705
6.0,683.5779200000001,62533.32214,Education,227.8593067,No,274.43830610000003,Yes,Female,By_16:00,0.628942094,0.45610565,4.786504579,2.713052388,4.913601163,9.781218225,6763.0,50.13619184,382.26759239999996,3508.9182450000003,43814.133160000005,No,75316.38382999999,19.5516647,284.60103139999995,85.44243891,52157.72293,100.0,30-45,1.0,557.7297629,11.0,Foot_or_bicycle,Hightech,372.4901983,0.0,No,5223
10.0,327.8805476,45775.28658,Social,109.2935159,No,418.8289323999999,Yes,Female,By_16:00,0.7378350340000001,0.479728075,9.78734673,0.347834646,8.193002241,4.986166996000001,8946.0,54.08485164,425.37417630000004,5039.037677,51046.93131,No,175417.6746,20.62460124,130.4446752,59.90123544,12064.36613,70.0,Below_30,1.0,639.8697685,12.0,Car,Public_Sector,430.3002331999999,1.0,Yes,2803
10.0,1080.26879,191483.5049,Social,360.08959669999996,Yes,531.7662789,No,Female,By_16:00,0.276268773,0.6605942029999999,8.672950095,4.601962257,6.19294506,3.408094512,9881.0,25.43989627,501.6233915,6320.909572,60621.12195,Yes,282775.3754,22.3969505,31.87835075,28.447037800000004,130034.6073,70.0,Below_30,2.0,753.5773299,10.0,Motorcycle_or_truck,Public_Sector,497.87929929999996,1.0,No,3593
7.0,389.8983306,60252.816210000005,Social,129.9661102,No,463.6040589,Yes,Male,After_16:00,0.655901605,0.210971028,9.094909916,6.672985076000001,3.4922704189999996,3.1390459980000003,7780.0,34.12301061,377.4812884,5391.0031659999995,50603.152630000004,No,214928.7234,19.42887769,135.3339834,59.0226491,17031.155909999998,70.0,30-45,,658.3409687999999,9.0,Motorcycle_or_truck,Public_Sector,544.4948069,0.0,No,9414
6.0,579.4245034,94066.05909,Financial,193.1415011,No,487.0318318,Yes,Male,By_16:00,0.43418731899999996,0.07653043,1.893976673,9.334616163,4.935898418,4.011185674,7453.0,18.80485697,447.32915710000003,5764.976632,55007.270079999995,No,237200.0051,21.15015738,59.43277718,76.17472725,37506.78097,60.0,30-45,2.0,689.1558673999999,5.0,Public_or_other,Hightech,475.71288569999996,1.0,Yes,6273
9.0,204.5938069,21881.51942,Environment,68.19793565,No,320.85310530000004,Yes,Male,By_16:00,0.873245163,0.993286753,0.719538063,8.716688915,1.174730302,2.954038067,5093.0,84.38427337,490.35556809999997,4189.2421890000005,60150.417460000004,No,102946.7152,22.14397363,248.88232819999996,,4729.156362,90.0,Below_30,3.0,809.6546527,14.0,Motorcycle_or_truck,Student_or_Unemployed,672.4986617999999,4.0,Yes,9989
1.0,64.85083699,10204.33639,Environment,21.61694566,No,472.0526455,Yes,Male,After_16:00,0.011615978999999998,0.8477226170000001,7.631641331,5.097914315,4.895008057,4.677369075,6520.0,25.491835199999997,438.4221095,5597.370674,53948.84284,No,222833.7002,20.93853169,73.2879792,94.40594632,498.90928539999993,90.0,Below_30,3.0,677.6586218,9.0,Car,Industry_or_other,471.74691730000006,0.0,No,6265
10.0,498.8054717,90130.03731,Military,166.2684906,No,542.0752722999999,No,Male,By_16:00,0.8806987559999999,0.003882827,3.1035703580000003,4.539688339,8.607806161000001,2.08852719,3727.0,85.64093832,446.45350559999997,6313.659734000001,54319.40202,Maybe,293845.6008,21.12944641,114.3278094,32.98686063,27821.47945,30.0,Below_30,2.0,660.0992027000001,7.0,Public_or_other,Industry_or_other,408.16704080000005,5.0,No,3990
1.0,201.4413935,32863.59119,Social,67.14713117,No,489.4265863,Yes,Female,After_16:00,0.732690985,0.6405922620000001,2.880151765,1.06951551,1.257506581,5.546212627,7870.0,76.10358691,424.542091,5743.350045,52774.189060000004,No,239538.3834,20.60441921,87.93107115,80.8124142,4585.884355,70.0,Below_30,5.0,659.086406,7.0,Public_or_other,Student_or_Unemployed,456.11173089999994,0.0,No,1592
