Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,index_col
3.0,347.23407230000004,40732.42556,Social,115.7446908,No,351.91614649999997,Yes,Female,After_16:00,,0.971325219,3.515134742,1.327963686,9.972880085,,5952.0,12.85856368,414.59544750000003,4348.35236,52906.738710000005,No,123844.9742,20.36161702,197.0997815,30.113163500000002,13522.578130000002,70.0,Below_30,3.0,707.3824831000001,11.0,Public_or_other,Services_or_Retail,598.1099313,1.0,Yes,5110
4.0,1770.682591,292239.5535,Education,590.2275302,Yes,495.1303329,Yes,Male,After_16:00,0.61995279,0.79501442,8.362150209,9.086709556,7.945069124,3.865843168,7112.0,99.92312193,456.7680444,5864.839418,55620.953,Yes,245154.0466,21.37213243,56.73868511,23.10340705,348968.765,100.0,45_and_up,1.0,692.3932687000001,15.0,Foot_or_bicycle,Public_Sector,463.5779909,2.0,No,1698
3.0,516.6683135,45736.38703,Social,172.22277119999998,No,265.56527180000006,Yes,Male,After_16:00,0.117165066,0.09530314,9.891063706,9.162740882000001,6.802429107000001,,8421.0,11.22428989,499.36337649999996,3654.379471,59680.341660000006,No,70524.91357,22.34643991,284.73262339999997,69.29971683,29842.90568,70.0,Below_30,2.0,806.7805642999999,11.0,Foot_or_bicycle,Services_or_Retail,661.5939966,2.0,No,978
5.0,292.3309832,35457.653439999995,Social,97.44366106,No,363.8785022,Yes,Female,After_16:00,0.107389564,0.5197761439999999,7.466262095,2.016702483,2.7579007,0.763954688,7899.0,78.41699615,460.69191689999997,4560.168856,53134.6794,No,132407.5644,21.46373492,154.318997,4.832522711,9602.710742,70.0,45_and_up,3.0,670.43213,10.0,Car,Student_or_Unemployed,438.8431092,0.0,Yes,5930
9.0,314.93926960000005,72269.11292999999,Financial,104.9797565,No,688.409988,No,Female,After_16:00,0.561315352,0.398417147,4.843747823,3.746755898,6.452632549,9.986035081,4590.0,27.64276415,600.1786647000001,8084.457209,70882.37817000001,No,473908.3115,24.49854413,213.88335159999997,33.86768478,11135.72904,60.0,30-45,2.0,851.7216927000001,7.0,Foot_or_bicycle,Student_or_Unemployed,485.43979129999997,0.0,Yes,4899
4.0,,30083.274080000003,Military,89.74743521,No,335.1992623,Yes,Female,By_16:00,0.181085523,0.599842067,5.637049749,6.0531704920000005,0.43757799799999997,9.50887219,3747.0,9.883599193,446.9490403,4245.8907039999995,51233.049139999996,Maybe,112358.5455,21.14116932,188.6115921,25.18565645,8154.349562,30.0,Below_30,2.0,648.3553332,7.0,Public_or_other,Services_or_Retail,425.1625413,2.0,No,7517
3.0,394.38824189999997,51193.06157,Foreign_Affairs,131.4627473,No,389.41116489999996,Yes,Female,After_16:00,0.343832301,0.8039737709999999,0.191726137,3.452195604,9.554630604,8.502257864,7280.0,90.00510406,456.2034084,4806.5184659999995,51898.985539999994,Maybe,151641.0554,21.35891871,167.6474764,36.66039822,17423.916680000002,40.0,Below_30,3.0,640.4529464,6.0,Public_or_other,Student_or_Unemployed,381.8575248,0.0,Yes,5216
5.0,118.5043108,17011.13421,Financial,39.50143695,No,430.6459594,Yes,Female,By_16:00,0.9216991990000001,0.36288099,,6.767710021,5.412245802999999,6.537109371000001,9863.0,30.88772651,454.4439831,5215.34756,56532.58,No,185455.9423,21.31769179,101.79202049999999,22.43419031,1609.8649580000001,60.0,30-45,5.0,731.5441816,10.0,Car,Public_Sector,558.9600017999999,0.0,No,806
4.0,515.7925941999999,59448.634210000004,Education,,No,345.7705765,Yes,Female,By_16:00,0.396674976,0.71654411,1.7974297280000002,6.677818145,5.4016909029999995,4.701126138999999,7611.0,97.21641012,425.6902039,,49896.30184,No,119557.2915,20.63226124,183.7783168,35.51607346,29742.153110000003,,45_and_up,1.0,634.2848874,10.0,Foot_or_bicycle,Student_or_Unemployed,433.1732926,1.0,No,5257
9.0,206.9037753,31445.10148,Healthcare,68.96792509999999,No,455.9380529,Yes,Female,After_16:00,0.736373023,0.71711006,7.295487402000001,9.71570591,5.251679309,0.800766773,8175.0,27.40297166,379.94724130000003,5319.275011,52127.19733,No,207879.5081,19.49223541,167.2871869,3.591060452,4835.542617,80.0,30-45,1.0,691.4696079,14.0,Motorcycle_or_truck,Industry_or_other,607.8465709,1.0,No,5917
5.0,656.0445701,71576.22733,Healthcare,218.6815234,No,327.30806989999996,Yes,Female,After_16:00,0.37064512299999997,0.388817311,8.204447869,9.315288928,4.467508828,8.679306109,3346.0,22.04435328,390.9674313,4055.015561,48903.85984,No,107130.5726,19.77289638,205.6894437,34.536466,48050.29019,80.0,45_and_up,1.0,646.8238462,7.0,Public_or_other,Public_Sector,524.4447021999999,1.0,No,841
2.0,234.3809688,41085.629989999994,Foreign_Affairs,78.12698962,No,525.8826712,No,Male,By_16:00,0.9528915240000001,0.7195112659999999,6.687383549,1.713889749,1.8885697909999999,7.451810285,6137.0,30.66768926,382.0219768,6022.870666,49961.31187,Maybe,276552.5839,19.54538249,128.97718970000003,49.60775296,6191.953496,40.0,45_and_up,1.0,623.7895315000001,10.0,Motorcycle_or_truck,Services_or_Retail,454.7629705,0.0,No,5986
2.0,1008.416866,153461.2373,Education,336.13895519999994,No,456.5410669,Yes,Male,By_16:00,0.634854465,0.31838486,3.540455482,8.147120429,4.424016878,8.035793379,6999.0,98.70186562,411.3015227,5388.013714,51551.80941,No,208429.7458,20.28057008,102.3113915,88.0571695,113335.5362,100.0,30-45,1.0,652.4882914,16.0,Foot_or_bicycle,Services_or_Retail,473.3256285,1.0,Yes,7870
9.0,505.3943387,82923.64138,Environment,168.46477959999999,No,492.2313233,Yes,Male,,0.357681829,0.36791037,0.461037143,0.263721836,7.913305804,6.6636743,7371.0,41.65375663,471.0054929,5864.324219,60435.03282000001,No,242291.6756,21.70266096,129.0466567,91.08379746,28558.84673,90.0,Below_30,1.0,785.8815735000001,14.0,Car,Hightech,625.5069951,0.0,Yes,6340
8.0,426.30497010000005,41167.533489999994,Environment,142.10165669999998,No,289.7048102,Yes,Male,After_16:00,0.771756035,0.95223365,6.177854112,7.3781517679999995,5.7235641610000005,5.411077186,6225.0,3.09618907,501.8953733,3900.838849,59392.57342000001,No,83928.87705,22.40302152,243.3465192,31.71684153,20344.9825,90.0,30-45,1.0,791.8928775,15.0,Public_or_other,Public_Sector,622.4331211,6.0,Yes,960
6.0,175.8894185,25631.991830000003,Social,58.62980616,No,437.1836359,Yes,Female,By_16:00,0.48999737200000004,0.868987939,2.9959409889999997,2.037875282,2.014497383,2.209991466,5935.0,73.8643941,495.6317499,5363.099858,59889.8034,No,191129.5315,22.26278846,84.82264485,17.82354019,3506.0839770000002,70.0,30-45,1.0,768.2030601,10.0,Foot_or_bicycle,Student_or_Unemployed,556.8322432,0.0,Yes,7321
2.0,360.56201150000004,47571.82293,Military,120.1873372,No,395.81393560000004,Yes,Female,By_16:00,0.39476529200000005,0.19106965,0.911793532,1.2820849220000001,8.532795692,7.6335339620000005,5212.0,0.8684756929999999,345.3927172,4648.9247909999995,45505.19059,,156668.6716,18.58474421,187.0734238,58.48137324,14575.18335,30.0,30-45,5.0,592.7160631,9.0,Public_or_other,Student_or_Unemployed,484.562448,1.0,Yes,3407
4.0,232.71487230000002,38959.51537,Social,77.57162411,No,502.2392636,No,Female,By_16:00,0.65379462,0.634323132,2.754567675,1.3475844959999999,4.921212175,0.852301614,6642.0,13.07040204,469.3739861,5961.140608,57253.082989999995,No,252244.2779,21.66504064,33.98514714,74.50993622,6104.928492,70.0,Below_30,1.0,715.3800057,6.0,Foot_or_bicycle,Public_Sector,485.43898360000003,0.0,Yes,4880
1.0,748.0660793999999,115299.712,Education,249.35535980000003,No,462.3911517,Yes,Female,By_16:00,0.974935873,0.8376079009999999,0.6504190670000001,1.927125508,1.188564009,9.01708463,9002.0,93.9801421,372.6170495,5369.145616,49202.220689999995,No,213805.5772,19.30329116,132.8262114,84.88690525,62437.450820000005,100.0,45_and_up,5.0,632.2946151000001,16.0,Car,Student_or_Unemployed,501.4003109,2.0,No,4705
9.0,1179.374706,80030.3748,Social,393.12490210000004,Yes,203.57493090000003,Yes,Male,After_16:00,0.098447227,0.421218004,3.213178886,6.565215311,6.2576239000000005,4.531122423,7839.0,35.32264133,637.9954126,3311.740135,69529.1003,Yes,41442.752510000006,25.25857107,361.1768242,72.17434105,154950.3136,70.0,Below_30,2.0,921.264092,9.0,Public_or_other,Hightech,653.4214551,0.0,Yes,913
8.0,602.0182584,90348.85044,Social,200.6727528,No,450.22978550000005,Yes,Male,After_16:00,,0.8926964079999999,5.485911944,8.02344671,7.970310823999999,4.768779159,6555.0,78.5139282,468.94581860000005,5440.189492,58267.647789999995,No,202706.8597,21.65515686,90.93472412,50.48594507,40480.22647,70.0,45_and_up,2.0,751.8149969,12.0,Public_or_other,Student_or_Unemployed,569.4815631,1.0,Yes,6277
2.0,1008.963858,107950.90800000001,Environment,336.32128589999996,No,320.9755448,Yes,Male,By_16:00,0.545790087,0.15925920000000002,7.161947057999999,9.48285812,0.779922165,4.473469918999999,6718.0,38.04525388,515.0138859,,61149.18246,No,103025.3004,22.69391738,221.79267280000002,33.4712367,113458.3286,90.0,30-45,0.0,810.6423848999999,13.0,Foot_or_bicycle,Industry_or_other,630.0646662,0.0,No,5231
4.0,223.092429,27795.466139999997,Military,74.364143,No,373.77511549999997,Yes,Male,After_16:00,0.10431173099999999,0.341167504,1.493516346,5.316788496,7.912390495,6.104938213,5414.0,82.73959174,391.73342389999993,4521.218003,49051.970180000004,Maybe,139707.837,19.79225666,166.40880880000003,31.78977782,5614.389908,,30-45,3.0,636.8749693,6.0,Motorcycle_or_truck,Public_Sector,493.8747526000001,0.0,Yes,137
5.0,1002.7831890000001,,Environment,334.261063,No,487.3984398,Yes,Female,By_16:00,0.041393707,,4.939560869,7.230890286,6.334583992000001,4.505667658999999,,11.00819716,371.9780723,5617.940543,47900.17128,No,237557.2391,19.28673306,147.1618506,61.46990405,112074.7193,90.0,Below_30,3.0,597.7842833,14.0,Car,Student_or_Unemployed,428.52834850000005,0.0,Yes,4796
6.0,159.2513006,23889.76367,Other,53.08376687,No,450.0389681,Yes,Male,After_16:00,0.613413171,0.402028355,5.832172255,8.255928548,4.572708809,0.9833654159999999,6233.0,23.74205142,380.4587631,5261.307207,50618.98465,Maybe,202535.0728,19.50535217,137.1058423,44.989962899999995,2880.970072,50.0,Below_30,3.0,659.8433302,9.0,Motorcycle_or_truck,Industry_or_other,544.8530931,0.0,No,2260
3.0,196.1215191,23994.99929,Social,65.37383969,No,367.04283239999995,Yes,Female,After_16:00,0.511593035,0.574854954,3.640258901,5.392006389,9.92853563,4.785022519,5107.0,1.1534013090000002,381.1984624,4432.825249,47042.20553,No,134720.4408,19.5243044,185.6977874,0.6934895409999999,4349.112756,70.0,45_and_up,2.0,603.8394296,11.0,Motorcycle_or_truck,Student_or_Unemployed,448.1130605,0.0,Yes,5285
2.0,369.7853847,49650.93167,Healthcare,123.2617949,No,402.80876739999997,Yes,Male,By_16:00,0.29558087899999996,0.689669203,0.264778871,0.168398288,3.883071078,8.636535618,3185.0,52.37213287,385.5915539,4799.270782,49227.77357,No,162254.9031,19.63648527,150.1247801,93.22838829999999,15326.73187,80.0,Below_30,3.0,638.0241493999999,10.0,Public_or_other,Hightech,501.4217483,0.0,No,3640
8.0,1196.6704439999999,245304.1564,Financial,398.8901479,Yes,614.9666961,No,Female,By_16:00,0.07069038400000001,0.303473282,5.863382323,2.6335752269999997,4.61803481,8.225111782,8770.0,44.02233434,539.5092585,7228.685478,62271.48615,Yes,378184.0373,23.227338600000003,173.3921342,55.96713917,159522.2403,60.0,Below_30,0.0,735.2356900000001,11.0,Public_or_other,Industry_or_other,376.3613754,0.0,Yes,6233
5.0,1309.760164,123158.5763,Financial,436.58672120000006,Yes,282.0941874,Yes,Male,By_16:00,0.875174497,0.507403264,8.858420327000001,2.459165752,7.198682381,6.885442671,6641.0,36.95041197,553.4751621,3927.8921979999996,58348.361710000005,Yes,79577.13055,23.52605284,,91.25803064,191054.5519,60.0,45_and_up,0.0,727.9620116,11.0,Motorcycle_or_truck,Student_or_Unemployed,403.249894,0.0,Yes,6123
2.0,105.9692952,23695.64498,Environment,35.32309841,No,670.8257781000001,No,Female,After_16:00,0.7185150920000001,0.49738942,7.665467649,7.230757929,8.651631735,4.518232285,5450.0,90.80134497,655.1531012999999,8018.563984,75260.56822999999,No,450007.2246,25.59595869,230.7808483,5.366445379,1293.04438,90.0,,1.0,905.5091058,8.0,Motorcycle_or_truck,Services_or_Retail,497.5774737,4.0,Yes,7113
6.0,319.2020628,34539.07061,Financial,106.4006876,No,324.6132275,Yes,Female,By_16:00,0.09084261,0.652546846,5.08139181,4.449584913,2.146971964,1.1979894759999998,6629.0,71.67900926,378.12858,4002.389435,48725.908039999995,No,105373.7475,19.44552853,222.77161859999998,99.91126452,11437.50701,60.0,30-45,3.0,654.4552355000001,7.0,Car,Hightech,563.3563815,1.0,Yes,5649
4.0,275.4184309,42492.91854,Environment,91.80614363,No,462.8548467,Yes,Female,After_16:00,0.8973866429999999,0.6463724670000001,9.06806383,5.322884845,4.386725496,1.011295817,6423.0,43.47295412,438.5506307,5505.649728,55306.3837,No,214234.6091,20.94160048,80.83200876,18.41878821,8530.174152,90.0,45_and_up,2.0,,15.0,Motorcycle_or_truck,Hightech,537.1217757999999,2.0,No,2119
4.0,382.1759895,36700.943,Education,127.3919965,No,288.09457430000003,Yes,Female,By_16:00,0.09792896300000001,0.896780102,8.962711323999999,9.267873957,8.667535381,7.705106558,8710.0,24.56951207,286.4526971,3453.8511369999997,40094.13483,No,82998.48375,16.924913500000002,302.7496865,83.69256514,16366.112769999998,100.0,45_and_up,2.0,553.5801739,10.0,Public_or_other,Services_or_Retail,533.9265780000001,0.0,No,3815
1.0,428.70033830000006,40643.236319999996,Financial,142.90011280000002,No,284.4171046,Yes,Female,By_16:00,0.179028427,0.112167553,3.6368987710000003,4.534603949,1.6312428559999999,2.280647287,9628.0,55.47324307,377.5275607,3599.2261670000003,,No,80893.08939,19.43006847,257.5697667,0.9864955670000001,20573.34234,60.0,30-45,2.0,583.3356408,7.0,Public_or_other,Hightech,430.23825139999997,0.0,No,671
3.0,222.05007740000002,34503.647110000005,Other,74.01669248,No,466.1603478,Yes,Male,By_16:00,,0.72244726,2.18836175,1.166478442,8.642022151,1.528099105,8710.0,64.34186692,381.15666780000004,5423.916814,49215.30601,Maybe,217305.4699,19.52323405,127.2804476,46.86366592,5562.487458,50.0,30-45,3.0,624.3971809,7.0,Foot_or_bicycle,Industry_or_other,469.48029010000005,0.0,Yes,9743
9.0,196.7298482,31423.027980000003,Foreign_Affairs,65.57661607,No,479.18038260000003,Yes,Male,By_16:00,0.7199979390000001,0.094561431,5.196741179,1.9267216669999998,0.808214697,8.979512407,5456.0,79.23207729999999,380.55204080000004,5552.907907,50130.99084,Maybe,229613.83899999998,19.507743100000003,121.26175079999999,16.06525043,4375.869191,40.0,45_and_up,1.0,641.3009854,10.0,Motorcycle_or_truck,Industry_or_other,501.7722209,0.0,Yes,7330
3.0,663.1542496000001,84381.7673,Environment,221.05141650000002,No,381.72914080000004,Yes,Female,After_16:00,0.221188566,0.15901939,4.208317643,9.491548298,7.825940165,6.245726768,9959.0,75.57147997,360.92050589999997,4539.13242,47094.2102,No,145717.1369,18.99790794,182.8445394,53.20897081,49094.78017,90.0,Below_30,2.0,618.0268982999999,13.0,Public_or_other,Student_or_Unemployed,510.0510579,1.0,No,9417
3.0,773.5472175,78764.00588,Healthcare,257.84907250000003,No,305.4655389,Yes,Male,After_16:00,0.24955201100000002,0.399075754,2.0086217790000003,0.5311622979999999,2.118211889,9.357277642,6242.0,24.19043679,542.8198162,4140.295021,63472.96852,No,93309.19545,23.29849386,246.87727560000002,18.64335004,66753.99326,80.0,45_and_up,6.0,842.007629,12.0,Car,Hightech,645.8464809,0.0,Yes,9301
5.0,525.4451637,72921.58116,Education,175.1483879,No,416.34172060000003,Yes,Female,By_16:00,0.543201112,0.16194671900000002,3.563914413,1.604857552,2.368243798,6.349677057,7065.0,23.06935368,400.05255550000004,4963.522316,49058.962660000005,No,173340.4283,20.00131384,146.19588269999997,67.05371027,30862.10617,100.0,45_and_up,4.0,618.571667,13.0,Public_or_other,Hightech,433.78039010000003,2.0,Yes,997
4.0,440.734129,58265.37561,Other,146.9113763,No,396.60220380000004,Yes,Male,By_16:00,0.875100781,0.512047441,0.34427341100000003,4.933340291,8.544156791,0.393444919,,63.69283281,443.97362189999996,4853.969282,54081.14103,Maybe,157293.3081,21.07068157,118.42660409999999,58.44939202,21739.863869999997,50.0,30-45,2.0,696.2150412999999,10.0,Foot_or_bicycle,Student_or_Unemployed,513.9571224,0.0,Yes,6073
6.0,1354.146364,228136.2349,Healthcare,451.38212139999996,Yes,505.4170824,No,Female,By_16:00,0.662960979,0.13511915900000002,3.85259442,6.947725676,0.254811507,9.707022037,5682.0,25.88754897,407.2690208,5868.708866,52057.423989999996,Yes,255446.4272,20.18090733,96.67536138,98.91776879999999,204207.2016,80.0,30-45,3.0,653.688434,10.0,Foot_or_bicycle,Public_Sector,473.209214,0.0,Yes,8192
,289.2306139,27360.09658,Education,96.41020465,No,283.7883881,Yes,Male,After_16:00,0.3296745,0.044471923,2.884722375,0.97856801,4.538000685,0.635587769,3787.0,65.09945136,526.9774689,3891.8388189999996,61887.96312000001,No,80535.84925,22.95598983,263.43270440000003,86.90514003,9401.337765,100.0,30-45,2.0,826.6881913999999,12.0,Public_or_other,Hightech,648.0592612,1.0,No,587
2.0,985.5800017999999,152555.7514,Healthcare,328.5266673,No,464.36337310000005,Yes,Male,By_16:00,,0.415001829,9.230232413,0.877858633,9.24489565,2.9070105639999997,3219.0,57.82104004,,5573.0296149999995,58091.7529,No,215633.3423,21.55685371,83.02828696,28.74162977,108268.2978,80.0,30-45,2.0,747.7457937999999,10.0,Motorcycle_or_truck,Industry_or_other,566.1626175,2.0,Yes,8045
7.0,871.7473881000001,138237.7524,Environment,290.5824627,No,475.7264123,Yes,Female,After_16:00,0.975643334,0.402918292,0.058798465999999994,3.4366518210000003,9.318165269,1.1145597,3302.0,14.4856361,388.7627169,5534.789556000001,49800.81415,No,226315.6193,19.71706664,120.2167568,91.51245698,84738.75009,90.0,Below_30,1.0,628.1644732000001,13.0,Public_or_other,Industry_or_other,461.41077350000006,2.0,Yes,638
1.0,-111.653101,-22303.58626,Healthcare,-37.21770033,Yes,599.2736267999999,No,Female,By_16:00,0.439293974,0.499849118,1.993647865,4.852799664,6.972080622999999,8.610152223,6796.0,63.33154864,355.78053289999997,6704.297334000001,46927.58502,Yes,359128.8798,18.8621455,224.2433214,1.102986932,1357.939518,80.0,Below_30,,560.075293,14.0,Motorcycle_or_truck,Services_or_Retail,359.89090130000005,0.0,No,7968
1.0,134.7139195,14127.78058,Environment,44.90463984,No,314.6173898,Yes,Male,By_16:00,0.085984474,0.921139453,4.024836763,7.16575952,7.377956009,8.160822097999999,3514.0,46.99128882,363.05508039999995,,43435.83268,No,,19.05400431,254.03362090000002,16.62828736,2071.3313190000003,90.0,45_and_up,1.0,554.7967595,9.0,Public_or_other,Public_Sector,393.17089639999995,0.0,Yes,1136
1.0,499.70486789999995,64508.42234,Military,166.5682893,No,387.279131,Yes,Female,By_16:00,0.6780116190000001,0.940572137,9.075047537,3.50475905,4.917084568,1.594748099,4235.0,94.67173049,431.1892359,4735.169782,49343.12741,Maybe,149985.1253,20.76509658,192.9590771,60.80671668,27921.56329,30.0,45_and_up,0.0,606.4556887,7.0,Motorcycle_or_truck,Public_Sector,359.3149265,1.0,Yes,6438
4.0,274.00896960000006,29110.509589999998,Financial,91.33632321,No,318.71777369999995,Yes,Female,After_16:00,0.7862084229999999,0.441061164,1.442963295,4.136113334,6.917897849,8.630636851,8335.0,16.34612598,363.7653492,3914.708435,43954.66735,No,101581.0193,19.07263351,243.88970919999997,48.75928559,8443.660259999999,60.0,Below_30,2.0,564.3744451,6.0,Public_or_other,Hightech,410.227707,0.0,Yes,9982
5.0,174.1264181,28195.005830000002,Environment,58.04213936,No,485.7678601,Yes,Female,After_16:00,0.7914006859999999,0.237862433,0.895957563,1.68000309,4.387735373,4.169738758,7999.0,15.23874106,451.3007648,5760.28013,56233.52929,No,235970.4139,21.24384063,53.24417282,52.42676814,3436.9320799999996,,30-45,2.0,712.8217022000001,9.0,Foot_or_bicycle,Student_or_Unemployed,516.1484557,0.0,Yes,2820
4.0,574.9656071,55263.516760000006,Healthcare,191.6552024,No,288.348639,Yes,Female,After_16:00,0.837222927,0.542916117,3.692772835,0.471389103,,2.658906779,9680.0,1.562493551,537.8482759,3959.1829420000004,63646.25442999999,No,83144.93761000001,23.19155613,282.5538792,12.056262400000001,36933.37179,80.0,30-45,3.0,854.5606055,,Car,Student_or_Unemployed,683.3245867,0.0,No,1332
7.0,435.46922029999996,71170.23483,Foreign_Affairs,145.1564068,No,490.3003347,Yes,Male,After_16:00,0.41874155,,5.300391263,6.178646924,1.423725006,8.548328811000001,3750.0,28.41073766,491.437756,5885.878859,56985.288810000005,Maybe,240394.4182,22.16839543,95.00843689,24.1006142,21225.53883,40.0,30-45,4.0,694.2623322000001,10.0,Car,Public_Sector,405.8766365,0.0,Yes,7916
6.0,666.1899481,75810.78892,Social,222.06331600000001,No,341.3926725,Yes,Male,After_16:00,0.8176330940000001,0.190651939,6.821218319,5.374075056000001,5.933474444,0.646864979,,67.60518767,461.5456834,4337.018092,53263.297660000004,No,116548.9568,21.483614300000003,168.4987841,70.40902374,49544.179639999995,70.0,30-45,3.0,678.5731552999999,12.0,Motorcycle_or_truck,Industry_or_other,458.085546,1.0,No,365
6.0,327.6213651,33157.18611,Healthcare,109.20712169999999,No,303.6174344,Yes,Male,After_16:00,0.189114935,0.845264606,7.0686315120000005,2.603635034,6.3164967,9.060031932000001,9506.0,11.41815805,366.9509199,3770.0761840000005,43909.49559,No,92183.54647,19.15596304,254.3007739,71.84152452,12045.40255,80.0,45_and_up,1.0,564.7898673,8.0,Foot_or_bicycle,Industry_or_other,408.344592,1.0,Yes,8267
7.0,758.1629092000001,73147.06782000001,Environment,252.72096969999998,No,289.4380624,Yes,Male,After_16:00,0.22199188399999997,0.095972074,3.753257324,7.349246924,4.639285987,4.537289212,8836.0,63.42514183,479.786909,3853.954442,57467.01418,No,83774.39199,21.90403865,241.1569978,47.72640832,64130.60951,90.0,45_and_up,3.0,768.6566852000001,12.0,Foot_or_bicycle,Hightech,615.8093217,0.0,No,7841
6.0,483.3692074,60492.92535,Healthcare,161.12306909999998,No,375.44546339999994,Yes,Male,By_16:00,0.13755155,0.155701827,5.049078665,1.30051919,0.663357438,1.446139694,8197.0,22.19215431,437.0332863,4628.521207,54503.47752000001,No,140959.296,20.90534109,157.0881422,2.295478061,26131.76647,80.0,30-45,0.0,716.9232376,12.0,Public_or_other,Services_or_Retail,572.0974672,0.0,No,789
5.0,1355.821759,268828.2125,Social,451.9405863,Yes,594.8308708,No,Female,After_16:00,0.599322884,0.992060725,2.75661798,9.398106125,9.14514801,0.191160203,4353.0,15.95797746,575.5148812000001,7099.338470999999,71866.02521,,353823.7649,23.98989123,219.64392369999996,30.5483541,204712.2341,70.0,45_and_up,0.0,919.0271303,10.0,Motorcycle_or_truck,Hightech,683.1613002,,No,7378
2.0,773.0058496,106243.2134,Financial,257.6686165,No,412.32500439999995,Yes,Female,After_16:00,0.719600795,0.070545043,3.829382653,7.389530856,7.552517632000001,6.95833527,6214.0,62.54339265,,4839.927292,47098.29509,No,170011.9092,18.92983424,166.632667,51.75709536,66660.78457,60.0,30-45,3.0,612.0346552999999,9.0,Motorcycle_or_truck,Student_or_Unemployed,496.59478600000006,0.0,Yes,3525
6.0,70.96403293,11625.49939,Environment,23.65467764,No,491.46725089999995,Yes,Female,After_16:00,0.251973486,0.105311512,2.001344471,6.184337714,2.927787297,6.8390464920000005,4604.0,48.60581309,439.095212,5792.862932999999,54507.91293,No,241540.0587,20.95459883,64.86971658,82.31924381,593.1984521,90.0,Below_30,1.0,684.0139964,9.0,Foot_or_bicycle,Student_or_Unemployed,479.36316100000005,0.0,Yes,655
3.0,122.3312237,21474.48127,Healthcare,40.77707457,No,526.6312381,No,Female,By_16:00,0.418973272,0.0874581,0.150118535,8.375566317999999,4.453240049,3.2965744989999997,5110.0,60.32305699999999,470.8782221,6208.068825,57877.01971,No,277340.4609,21.69972862,40.88604931,13.998123300000001,1713.5468850000002,80.0,30-45,2.0,721.1063694000001,8.0,Motorcycle_or_truck,Services_or_Retail,489.3056914,0.0,No,818
2.0,212.07906980000004,23555.55536,Financial,70.69302327,No,333.20905330000005,Yes,,By_16:00,0.327954705,0.457885055,0.82966743,7.308090702,9.314140901,0.281109861,7408.0,31.5679631,391.0767029,4114.243939,46152.08672,No,111028.2732,19.77565936,222.870734,81.17890893,5078.196562,60.0,Below_30,2.0,585.3202984000001,5.0,Foot_or_bicycle,Hightech,400.0607208,2.0,Yes,2967
10.0,249.8554318,38875.530210000004,Financial,83.28514394,No,466.7762865,Yes,Male,After_16:00,0.080363223,0.195445338,8.249183451,2.629380769,8.717750792999999,5.682961494,6355.0,81.04076521,429.16606490000004,5526.094995,52048.89169,No,217880.1017,20.71632363,108.21754320000001,51.22330715,7029.700344,60.0,45_and_up,2.0,645.5446876,5.0,Foot_or_bicycle,Public_Sector,425.2352011,1.0,Yes,9286
6.0,203.2068487,34456.738580000005,Healthcare,67.73561622,No,508.6945466,No,Female,After_16:00,0.02555094,0.42970861899999996,9.996346402999999,6.256927301,4.542923698,2.364712297,6763.0,93.44662793,480.8714188999999,6048.688304,59241.76699,No,258770.1418,21.92878061,34.32403182,36.23005033,4665.84932,80.0,Below_30,2.0,747.2243009,9.0,Car,Hightech,527.1411386,1.0,No,6869
7.0,295.76809069999996,31094.07281,Social,98.58936356,No,315.38973050000004,Yes,Male,After_16:00,0.93293476,0.24313289600000002,5.59992396,2.938865812,7.1852228579999995,2.033144354,6696.0,63.4135267,351.45693660000006,3856.811179,42432.28533,No,99470.68214,18.74718476,261.53108829999996,80.89985182,9828.451970999999,70.0,30-45,2.0,542.5046722,6.0,Car,Industry_or_other,389.3089124,0.0,Yes,5896
6.0,417.60843860000006,66365.96852000001,Social,139.2028129,No,,Yes,Female,After_16:00,0.566098558,0.895400045,4.8480695769999995,3.019639961,7.803751400000001,2.34344682,4166.0,5.951236445,410.87845350000003,5589.33072,53295.448489999995,No,227297.6006,20.27013699,98.76672995,89.82996573,19526.62592,70.0,30-45,3.0,685.2988838,13.0,Motorcycle_or_truck,Student_or_Unemployed,535.665075,1.0,Yes,2102
