Avg_Satisfaction_with_previous_vote,Garden_sqr_meter_per_person_in_residancy_area,Yearly_IncomeK,Weighted_education_rank,Number_of_valued_Kneset_members,Overall_happiness_score,Will_vote_only_large_party_int,Most_Important_Issue_Environment,Most_Important_Issue_Social,Most_Important_Issue_Education,Most_Important_Issue_Healthcare,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Other,Most_Important_Issue_Military
0.112822219,-0.72856605,-1.084875894,0.535189976,-0.780705577,0.57101791,-1,0,0,0,1,0,0,0,0
-0.836227059,2.52347643,1.917692895,0.62186101,-0.780705577,0.169313555,-1,0,1,0,0,0,0,0,0
-0.351118982,-0.049280256,-0.603863101,-0.271796645,-0.056064196,0.691167198,-1,0,0,0,1,0,0,0,0
1.484603797,1.450311391,-0.859387592,0.183476842,0.668577185,-0.943490795,1,0,0,0,1,0,0,0,0
-0.956362625,0.522446204,-0.068058732,-1.068563798,1.393218565,0.430279556,-1,0,0,1,0,0,0,0,0
0.475957975,0.57165915,-0.398984619,-0.720380073,-0.056064196,1.043370217,-1,0,1,0,0,0,0,0,0
-1.012622552,2.484367701,1.971345679,0.607966491,-0.056064196,0.172342185,-1,1,0,0,0,0,0,0,0
-0.272824437,-0.231822276,-0.352731748,-0.369171173,1.030897875,0.228279891,-1,0,0,1,0,0,0,0,0
-0.683282415,-0.771169631,-0.608172343,0.489156037,-1.505346957,-0.797675807,-1,0,0,0,0,1,0,0,0
3.396895728,-2.667219077,1.434967087,2.631973962,-0.056064196,-1.807270235,1,0,0,0,1,0,0,0,0
-1.179096763,1.285057619,1.129255589,-0.266169951,1.030897875,-1.116279794,1,0,0,0,1,0,0,0,0
-1.081462456,0.015918327,0.13973352,-0.433317361,1.393218565,-0.813249646,-1,0,0,0,1,0,0,0,0
-0.772720248,0.438608667,0.013475686,-1.035323158,-0.418384886,-0.175585657,-1,0,0,1,0,0,0,0,0
-0.391403032,-0.60364483,-0.700144959,0.415649598,-1.143026267,-0.844606965,-1,0,0,0,1,0,0,0,0
-0.102189681,0.430169893,-0.429795943,-0.141527006,-0.418384886,-1.11040204,0,0,0,0,0,0,0,0,1
0.557581935,0.082275276,-0.468061927,-0.282445499,-1.505346957,-0.657295219,0,0,0,0,0,0,1,0,0
-0.433166982,2.50460294,2.116535035,0.706948359,-0.056064196,0.409126542,-1,1,0,0,0,0,0,0,0
3.425477244,0.589755204,0.724584631,-1.338915611,0.668577185,-0.219848625,1,0,0,0,0,1,0,0,0
-0.642840859,-0.410628605,-0.129023766,-0.210889161,-0.418384886,-0.373843708,-1,1,0,0,0,0,0,0,0
0.138855814,0.462877896,-0.255700045,-0.813604739,1.030897875,0.653622546,-1,0,1,0,0,0,0,0,0
-0.529055359,-0.26057397,0.471489437,-0.637082787,2.117859946,0.421654121,-1,0,0,1,0,0,0,0,0
3.298822011,-1.819870797,-3.863601188,4.12052014,1.755539256,-2.914673991,1,1,0,0,0,0,0,0,0
-0.682171826,-0.537801834,-0.432598854,0.03099513,-1.867667648,-0.324671086,-1,0,0,0,0,1,0,0,0
-0.935206304,-0.579367601,-0.21390729,-0.065104501,-0.780705577,0.592180895,-1,0,1,0,0,0,0,0,0
-0.718962411,-0.970015665,0.976106113,0.692028277,1.393218565,1.761960044,-1,0,0,1,0,0,0,0,0
-0.734196826,-1.094300459,0.534417267,0.730311851,-0.418384886,1.659834577,-1,0,0,0,0,1,0,0,0
-0.999749033,0.471698146,-0.453852515,-0.741878808,-0.780705577,-0.207327563,0,0,0,0,0,0,1,0,0
2.012167604,1.409675133,-0.688547933,0.009573631,1.030897875,1.274378631,1,0,1,0,0,0,0,0,0
-0.635412436,-0.666243812,-0.584326475,0.292699658,-1.143026267,-0.552629277,-1,0,1,0,0,0,0,0,0
-1.032530686,0.024812774,0.518952213,-0.951520002,1.030897875,-0.045694521,-1,0,0,0,1,0,0,0,0
-0.443528623,-0.100248743,-0.867525855,-0.109752038,-0.418384886,0.063275968,0,0,0,0,0,0,0,0,1
-0.524763288,-1.185030488,0.510888564,0.813459334,-0.056064196,1.650863094,-1,0,1,0,0,0,0,0,0
-0.743721086,-0.838447156,0.485150866,0.684122923,1.755539256,1.956688862,-1,1,0,0,0,0,0,0,0
-0.307510817,0.097438652,0.701579521,-0.475224733,-1.505346957,-0.927118508,0,0,0,0,0,0,1,0,0
-0.203527394,2.452856793,2.080502121,0.638574751,-1.143026267,0.008902328,-1,0,0,0,1,0,0,0,0
-0.682360623,-0.594358745,-0.513260849,0.23297124,-0.418384886,-0.653496161,-1,1,0,0,0,0,0,0,0
-0.144095396,-0.363518249,-0.042204777,-0.383150623,-0.418384886,0.429666373,-1,0,1,0,0,0,0,0,0
-0.478538108,0.863511218,-0.135997346,-0.664730427,-1.505346957,-0.666431463,0,0,0,0,0,0,1,0,0
-0.031847499,0.599516523,-0.475812854,-0.555272255,-0.056064196,-0.483583991,-1,0,0,0,1,0,0,0,0
1.498882278,1.993132054,2.375558608,1.739060458,1.755539256,-2.63826084,1,1,0,0,0,0,0,0,0
-0.269911349,-0.50928742,0.049374828,-0.182872989,0.306256494,-0.361461947,0,0,0,0,0,0,0,1,0
-0.873457486,0.742348196,0.029244509,-1.192373847,-1.143026267,0.003819739,-1,0,0,0,1,0,0,0,0
-0.853610079,-1.015865374,0.706282903,0.723052931,-0.056064196,1.643556789,-1,0,1,0,0,0,0,0,0
-0.135743297,-0.334278489,0.226581937,-0.224996888,-1.143026267,-0.740567013,0,0,0,0,0,0,1,0,0
-0.374890566,0.829469487,-0.434006712,-0.718802131,-1.505346957,-0.188750117,-1,0,0,0,0,1,0,0,0
-0.889741829,-0.082961324,0.657861615,-0.867897105,0.668577185,0.275051803,-1,0,1,0,0,0,0,0,0
1.783151044,-1.403516602,-0.741871193,1.385614253,1.393218565,1.8387632,1,0,0,0,1,0,0,0,0
-0.626597066,-0.231946078,0.377641894,-0.636306011,1.755539256,-0.095529152,-1,0,0,1,0,0,0,0,0
-0.294711928,0.263450994,-0.12841275,-0.833911754,-1.143026267,-0.188063839,-1,0,1,0,0,0,0,0,0
-0.893303481,2.292887153,2.186676349,0.545467879,-1.143026267,0.381873882,-1,0,0,0,1,0,0,0,0
-0.422880716,-0.675982972,-0.62471461,0.422461031,-1.505346957,-0.812393016,-1,0,1,0,0,0,0,0,0
-0.82818943,0.608155286,-0.722716432,-0.524623128,-1.143026267,0.303813582,0,0,0,0,0,0,0,1,0
-0.475704685,-0.326968124,-1.12775224,0.301832813,1.393218565,-0.348665486,-1,0,0,0,1,0,0,0,0
1.613653699,-1.130367619,-0.815456098,1.259536923,1.755539256,1.985574053,1,0,0,1,0,0,0,0,0
-0.78821,-0.181161448,-0.325670938,-0.407005124,2.117859946,-0.052402942,-1,0,0,1,0,0,0,0,0
-0.897148544,-0.053962879,-0.002663337,-0.716594204,1.030897875,0.049821796,-1,0,0,0,1,0,0,0,0
1.123227892,0.257617957,0.541329729,-0.848998702,1.030897875,-0.736543684,1,1,0,0,0,0,0,0,0
-0.581774135,0.25689676,-0.767178177,-0.322474205,0.668577185,-0.251956601,-1,0,0,1,0,0,0,0,0
-0.19546241,0.329582944,-0.076128498,-0.754086352,-0.780705577,-0.478794151,0,0,0,0,0,0,0,0,1
1.226225376,0.457036624,0.354633532,-0.816582108,0.306256494,-0.367278753,1,1,0,0,0,0,0,0,0
0.278570474,-0.46511292,0.51516768,-0.326511384,-1.505346957,-0.340267857,0,0,0,0,0,0,0,0,1
-1.084357821,-0.194332969,-0.564387038,-0.100692727,-1.505346957,-0.544880153,0,0,0,0,0,0,0,0,1
-0.566285607,0.744036706,0.157926885,-1.255265608,-1.505346957,-0.095931688,-1,0,1,0,0,0,0,0,0
-0.903461305,-0.705697704,-0.546511081,0.42653124,-1.505346957,-0.848013644,-1,0,1,0,0,0,0,0,0
3.486639117,0.098100745,-2.782617329,1.855579449,0.306256494,-1.526074131,1,0,0,0,0,1,0,0,0
-0.336764485,1.034271243,0.015839739,-1.060392033,-1.143026267,-0.043184323,-1,0,0,0,0,1,0,0,0
-1.00110589,-0.895167441,0.638176436,0.586055085,0.306256494,1.73234371,-1,0,0,0,0,1,0,0,0
0.315221435,-1.014953711,0.643329229,0.653345136,0.306256494,1.659169383,-1,0,1,0,0,0,0,0,0
-0.907057742,-0.764341941,0.609987769,0.359484657,1.755539256,1.552065266,-1,1,0,0,0,0,0,0,0
0.733714208,0.810939138,-0.029761453,-1.160972894,0.306256494,0.229626125,0,0,0,0,0,0,0,1,0
-0.759541231,0.548501636,0.260898116,-1.117055548,-0.418384886,-0.351179309,0,0,0,0,0,0,0,0,0
-1.001874405,-0.668403543,0.137536528,-0.09080214,1.393218565,-0.178352236,-1,0,0,1,0,0,0,0,0
-0.519145936,-0.639696877,-0.344524405,0.114182116,-1.505346957,-0.425795893,-1,0,0,0,0,1,0,0,0
0.771012166,0.530443887,-0.753124855,-0.46701691,-1.143026267,-0.042220207,0,0,0,0,0,0,0,1,0
2.406552789,-2.145686892,-3.798164086,3.914854609,0.668577185,1.99635569,1,0,0,1,0,0,0,0,0
1.579483537,0.713306033,1.427557193,0.885533026,-0.056064196,-2.610634878,1,0,0,0,1,0,0,0,0
-1.045344612,-0.041906123,-0.112972472,-0.678550606,-0.056064196,0.189088504,0,0,0,0,0,0,0,1,0
1.977571203,-1.406298467,-2.758925353,2.761147777,1.030897875,-2.082254244,1,0,0,1,0,0,0,0,0
-0.769485244,-0.880884288,-0.626717224,0.645351715,-0.780705577,-0.921162715,-1,0,0,0,1,0,0,0,0
-0.561160713,-0.108153449,-0.577513443,-0.243931209,-0.056064196,0.709148878,-1,0,0,0,1,0,0,0,0
2.544864527,0.213604553,-0.989172773,1.36333627,1.030897875,-2.584611056,1,0,1,0,0,0,0,0,0
-0.253425988,-0.27027115,-0.65768138,-0.131194271,-0.780705577,-0.006199833,0,0,0,0,0,0,0,1,0
-0.413654224,2.018434523,1.641852069,0.052631305,-1.867667648,-0.279015377,-1,0,0,0,0,1,0,0,0
1.693572629,-2.269737413,-2.414812068,2.751219479,0.668577185,-0.767646471,1,0,0,0,0,1,0,0,0
-0.951219059,-0.915508983,0.68942145,0.775589582,0.668577185,2.00173376,-1,0,1,0,0,0,0,0,0
-0.040851182,-0.172799905,-0.385471739,-0.268989131,1.755539256,0.840909377,-1,0,0,1,0,0,0,0,0
2.993774967,-0.83778763,-4.027554017,3.131669715,1.030897875,-1.426873293,1,0,0,1,0,0,0,0,0
-1.019804169,0.074635654,-0.201426511,-0.494718692,0.306256494,-0.54814138,-1,0,0,0,1,0,0,0,0
-0.160354983,0.348486546,-0.393203311,-0.507700155,1.030897875,-0.565436655,-1,1,0,0,0,0,0,0,0
-0.162720825,0.463635944,-0.564655516,-0.642453362,-0.418384886,0.26453099,-1,0,1,0,0,0,0,0,0
-0.773932003,0.886567865,0.163857028,-1.255038229,-0.418384886,-0.025297513,-1,1,0,0,0,0,0,0,0
0.527951413,2.353978749,2.290624403,0.664443681,-1.143026267,0.438703648,-1,0,0,0,1,0,0,0,0
-1.062595755,0.798069871,0.336025321,-1.405345966,-1.505346957,0.45215525,-1,0,0,0,0,1,0,0,0
-0.725711662,0.10257429,0.214434144,-0.196629617,1.393218565,-1.2067671,-1,0,0,0,1,0,0,0,0
-0.432352741,-0.142281428,-0.109047227,-0.433861577,0.668577185,-0.439489484,-1,0,0,0,0,1,0,0,0
-0.941179358,-0.197914628,0.612400124,-0.605918998,-1.867667648,-0.352777301,0,0,0,0,0,0,0,0,1
-0.703862977,-0.416695009,-0.790072939,0.146648981,0.306256494,0.790845308,-1,0,1,0,0,0,0,0,0
-0.282389872,0.336333789,-0.10105502,-0.060407557,-0.780705577,-1.23694185,0,0,0,0,0,0,0,0,1
0.327346363,-0.82704716,-0.638573101,0.629773138,-1.143026267,-0.977354645,-1,0,1,0,0,0,0,0,0
-0.662755844,2.119757489,2.248416582,0.425051403,-0.418384886,0.135017319,-1,0,0,0,1,0,0,0,0
-0.621671176,-0.33658965,-0.535270972,-0.151685528,1.030897875,-0.030777358,-1,1,0,0,0,0,0,0,0
-0.160113406,0.6579112,0.417045116,-1.505296554,-0.780705577,0.014511989,-1,0,0,0,1,0,0,0,0
-0.153689072,-0.867912029,-0.58114172,0.568386891,-1.505346957,-0.81360522,-1,0,1,0,0,0,0,0,0
-1.021896628,2.155393302,2.135434163,0.391318712,-0.056064196,0.053334368,-1,1,0,0,0,0,0,0,0
2.388356127,-1.776514496,-0.737777567,1.36488415,1.393218565,-0.148504461,1,0,0,1,0,0,0,0,0
-0.172018847,0.593392915,0.078502466,-1.157006074,-0.056064196,-0.141783819,-1,0,0,1,0,0,0,0,0
-0.298441506,0.650722409,-0.697712811,-0.31395182,-1.505346957,-0.07824821,0,0,0,0,0,0,1,0,0
-0.704394632,-0.583512251,0.96448134,0.270566237,1.393218565,1.627239941,-1,0,0,1,0,0,0,0,0
-0.445735307,0.180379729,-0.548368443,-0.494629821,1.755539256,-0.127686413,-1,0,0,1,0,0,0,0,0
-0.487053619,0.365037817,-0.469211989,-0.63917528,-0.780705577,-0.151771363,-1,0,0,0,0,1,0,0,0
-0.612524839,-0.915742185,0.62280122,0.628462444,-0.056064196,1.7716362,-1,0,0,0,1,0,0,0,0
-0.155347732,-0.166496958,-0.035880264,-0.057130478,-1.143026267,-1.090179887,0,0,0,0,0,0,0,0,1
-0.629399985,0.476896076,-0.800813627,-0.372402167,-0.418384886,-0.222124814,0,0,0,0,0,0,1,0,0
-1.048316041,-0.048302004,-0.652501114,-0.26157965,0.668577185,0.605813917,-1,0,0,0,0,1,0,0,0
-0.789505798,0.067011217,-0.644782596,-0.282352697,0.306256494,-0.376369359,-1,0,1,0,0,0,0,0,0
-0.454577462,-0.416978075,-0.717002834,0.130889245,0.306256494,0.883831539,-1,0,1,0,0,0,0,0,0
1.561802547,-1.024493229,-0.918677147,1.013878535,0.668577185,-1.173071751,1,0,0,1,0,0,0,0,0
1.698529654,0.013238008,-0.754669105,2.154464839,1.755539256,-3.540233133,1,0,0,1,0,0,0,0,0
0.010464548,-0.770343955,-0.717517925,0.546828676,-0.418384886,-0.812285765,-1,1,0,0,0,0,0,0,0
-0.945038394,-0.16566198,0.355080483,-0.70365225,-1.867667648,0.505686271,0,0,0,0,0,0,0,0,1
-1.004596548,0.538185058,-0.382875318,-0.787403142,1.393218565,-0.079733321,-1,1,0,0,0,0,0,0,0
-0.64735103,-0.960422345,-0.365762364,0.556861554,-0.056064196,-0.788533278,-1,1,0,0,0,0,0,0,0
1.149448167,0.123812431,0.505101937,-0.639990092,-0.056064196,-0.737440078,1,0,0,0,0,1,0,0,0
-1.115833722,-0.880641477,0.621080011,0.399218935,0.306256494,1.428022574,-1,1,0,0,0,0,0,0,0
-0.918327832,-0.698993767,0.946276639,0.222803761,-0.418384886,1.383447847,-1,0,1,0,0,0,0,0,0
-0.788031648,0.580586319,0.414631256,-1.294421879,-1.505346957,-0.227264767,-1,0,0,0,0,1,0,0,0
0.428918535,-0.475700961,-1.129987348,0.357652813,-0.418384886,-0.086801098,-1,0,1,0,0,0,0,0,0
-0.678040556,0.346805466,0.333425085,-1.216053556,0.306256494,0.129850269,-1,0,1,0,0,0,0,0,0
-0.272682125,-0.646055153,-0.745156382,0.341917863,-1.143026267,0.909206807,-1,0,0,0,1,0,0,0,0
-0.650280525,0.672448094,0.343273839,-1.339940776,-0.418384886,-0.15651647,-1,0,0,1,0,0,0,0,0
-0.5474146,0.130139025,-0.067841517,-0.6719796,-1.867667648,0.834951321,0,0,0,0,0,0,0,0,1
-0.455661727,0.262179173,-0.839802339,-0.679015652,2.117859946,0.405292268,-1,0,0,1,0,0,0,0,0
0.357572671,-0.159050025,-0.240416514,-0.498303856,-1.143026267,0.140094203,0,0,0,0,0,0,0,1,0
-0.800587083,-0.204290829,0.814479844,-0.58587977,-1.143026267,-0.356429579,0,0,0,0,0,0,1,0,0
-0.814509745,-0.673925223,-0.416061144,0.285795799,-1.143026267,-0.720934247,-1,0,0,0,1,0,0,0,0
0.199735754,-0.070942604,0.15419587,-0.747279308,1.393218565,0.481557795,-1,0,0,1,0,0,0,0,0
1.176302642,0.919047548,1.194923595,-0.539198518,1.755539256,1.341345097,1,0,0,1,0,0,0,0,0
-0.224815697,0.14427505,0.059008686,-0.74045484,1.755539256,-0.433448698,-1,1,0,0,0,0,0,0,0
-0.722722895,-0.100862685,-0.310644278,-0.469079291,1.755539256,-0.121973749,-1,1,0,0,0,0,0,0,0
-0.900341393,0.424329335,-0.086119679,-0.059935581,0.306256494,-1.397553794,0,0,0,0,0,0,0,1,0
0.100389526,0.426196818,0.963558311,-1.116146023,-1.143026267,-0.303420885,0,0,0,0,0,0,1,0,0
1.240309096,0.246198541,-0.278990543,-0.516663432,-0.418384886,-0.60148775,1,0,0,0,0,1,0,0,0
-0.00441994,1.029869988,-0.375494972,-0.620541683,0.306256494,-0.404475548,-1,0,0,1,0,0,0,0,0
-0.928039344,2.156656569,2.103794117,0.412688711,-1.143026267,-0.244073515,-1,0,0,0,0,1,0,0,0
2.283461285,2.666072865,-1.368831126,3.13851011,1.393218565,-2.051145941,1,0,0,0,1,0,0,0,0
-0.398228022,0.434278522,-0.091379946,-0.851898768,-0.418384886,-0.378914036,-1,1,0,0,0,0,0,0,0
-0.19166621,0.287918049,0.174840997,-1.137028419,1.393218565,0.275605671,-1,1,0,0,0,0,0,0,0
-0.850356212,0.087124814,-0.154999913,-0.631353964,-0.056064196,-0.346161209,-1,0,1,0,0,0,0,0,0
-0.92202993,-0.101780215,0.083611692,-0.441477625,-0.056064196,-0.63885299,-1,0,1,0,0,0,0,0,0
0.799120406,0.166779213,0.076180138,-0.564869533,-0.418384886,-0.73348686,0,0,0,0,0,0,0,0,1
2.222283711,0.460333376,-3.972124172,3.132904914,1.030897875,-2.328260522,1,1,0,0,0,0,0,0,0
1.911140011,-1.073535069,-1.125690418,0.956381018,1.393218565,-0.632475049,1,1,0,0,0,0,0,0,0
0.193699447,-0.519873629,0.251664515,-0.169641445,1.393218565,0.916462449,-1,0,0,1,0,0,0,0,0
-1.002916804,0.644254671,-0.003404834,-1.184265777,-0.780705577,0.104205514,-1,0,0,0,0,1,0,0,0
0.063401727,0.381637378,0.417847911,-1.227664085,0.306256494,0.572861028,-1,0,1,0,0,0,0,0,0
-0.606003152,-1.398192007,1.488438495,1.100259613,-0.418384886,1.585882037,1,0,1,0,0,0,0,0,0
1.918722182,-1.139965754,-1.136803819,2.322647243,0.306256494,-2.995819692,1,0,0,0,1,0,0,0,0
0.428545959,-0.208879963,-0.425656321,-0.299887872,1.393218565,-0.167438021,-1,0,0,1,0,0,0,0,0
-0.072582102,-1.040987526,0.396724927,0.593360247,0.668577185,1.48230311,-1,1,0,0,0,0,0,0,0
0.196445696,0.535602126,0.44130059,-1.125547018,-1.143026267,-0.413485118,0,0,0,0,0,0,1,0,0
-0.868007942,-1.013275396,0.617028207,0.62167849,1.030897875,1.60501684,-1,1,0,0,0,0,0,0,0
-0.852223291,-0.763397168,-0.586296211,0.488440116,-1.143026267,-0.835518714,-1,0,0,0,1,0,0,0,0
1.205951055,-0.473370571,-4.189938071,2.917570568,0.306256494,-0.494886046,1,1,0,0,0,0,0,0,0
-0.810924294,2.559229301,2.48462429,0.950802293,-1.143026267,0.258996912,-1,0,0,0,1,0,0,0,0
0.621981935,-1.051434204,0.594640709,0.572436372,0.306256494,1.439192394,-1,1,0,0,0,0,0,0,0
0.822524297,0.687409859,0.034375296,-0.932189329,-0.780705577,-0.33888344,-1,0,0,0,1,0,0,0,0
-0.647846654,2.322795332,2.240565396,0.598966588,-0.418384886,0.304440121,-1,0,0,1,0,0,0,0,0
-0.446133124,0.776517874,0.283552138,-1.233643305,-1.143026267,-0.246040553,-1,0,0,0,1,0,0,0,0
-0.45481087,0.195471925,0.224925105,-1.00746166,1.030897875,0.548464137,-1,0,0,0,1,0,0,0,0
-0.607106186,-0.775828738,0.878697777,0.529339815,0.668577185,1.790767615,-1,0,1,0,0,0,0,0,0
-0.093050785,0.434401594,-0.16456757,-0.946751792,0.668577185,0.457529395,-1,0,0,1,0,0,0,0,0
1.255555534,0.669102522,-0.200822074,-0.946838372,-0.418384886,-0.13170584,1,0,0,0,0,1,0,0,0
0.874410189,-0.30681908,-0.40284721,-0.14742653,-0.780705577,0.853458008,-1,0,1,0,0,0,0,0,0
-0.553556508,0.670436759,0.184167112,-1.351715071,-1.143026267,0.085569417,-1,0,0,0,1,0,0,0,0
-0.667982143,-0.264058877,0.189322369,-0.341899414,0.306256494,-0.627530183,-1,0,0,0,0,1,0,0,0
-0.555313032,2.170614141,2.133709553,0.410544421,-1.505346957,-0.028135368,-1,0,1,0,0,0,0,0,0
-0.603631958,0.817340289,0.492633109,-1.4842523,-0.418384886,-0.040030814,-1,0,0,1,0,0,0,0,0
-0.94484192,-0.662567862,-0.303685579,0.160026476,-1.505346957,-0.548262848,-1,0,0,0,0,1,0,0,0
0.38485641,-1.035492906,-1.225672728,1.114062235,-0.056064196,0.147687211,-1,1,0,0,0,0,0,0,0
-0.649021572,-0.385731666,-0.152505826,-0.189737816,1.393218565,0.877332041,-1,1,0,0,0,0,0,0,0
0.221648054,-0.820101538,-0.772296349,0.675728977,-1.143026267,-0.953769479,-1,0,1,0,0,0,0,0,0
0.010497138,0.014816397,-0.198875432,-0.674880628,0.668577185,0.159403923,-1,0,0,0,1,0,0,0,0
-0.216455658,0.43607443,-0.586025648,-0.06340567,-0.780705577,-1.095805086,0,0,0,0,0,0,0,0,1
-0.987322955,-0.216911912,-0.452675308,-0.318665736,1.755539256,0.119974887,-1,0,0,1,0,0,0,0,0
-1.187798272,1.004027253,-1.316862348,0.253512372,1.393218565,-0.716095052,1,0,0,0,1,0,0,0,0
1.802081686,0.530833285,0.392703475,-1.219106217,1.030897875,-0.285301902,1,0,1,0,0,0,0,0,0
2.233741877,2.198608584,1.647543466,2.708491378,1.030897875,-3.958640748,1,0,0,1,0,0,0,0,0
-0.602994306,-0.581743743,-0.343701266,0.087221074,-1.867667648,-0.506886836,-1,0,0,0,0,1,0,0,0
1.473680248,0.406302516,0.616845617,-1.079257442,1.393218565,-0.423636621,1,0,0,1,0,0,0,0,0
-0.824509861,-0.643758573,-0.680116326,0.346195931,-1.867667648,-0.619849812,-1,0,0,0,0,1,0,0,0
-0.491701111,-0.87519151,-0.351128352,0.258456604,0.306256494,0.338167592,-1,0,0,0,0,1,0,0,0
2.395250237,-0.241015267,1.775879299,0.852956763,0.668577185,-2.01186915,1,0,0,1,0,0,0,0,0
-0.787379258,-0.806202624,-0.720285543,0.492318399,-0.418384886,-0.825299088,-1,0,0,1,0,0,0,0,0
0.97064094,1.869706859,1.396509658,-0.045902317,1.755539256,1.084111671,1,1,0,0,0,0,0,0,0
0.166035633,-1.309708719,0.600804819,0.803233448,0.306256494,1.371083969,-1,0,0,0,1,0,0,0,0
-0.448628986,-0.861711283,-0.885734998,0.728224215,-0.418384886,-0.862259681,-1,1,0,0,0,0,0,0,0
0.765923285,2.485670739,2.309838817,0.797613438,-1.505346957,0.4742517,-1,0,1,0,0,0,0,0,0
-0.871255424,-0.193706879,0.000602672,-0.549996469,0.668577185,-0.121216737,-1,0,0,1,0,0,0,0,0
-0.179975818,-0.077588246,0.067742519,-0.700571666,1.030897875,0.497529408,-1,0,0,0,1,0,0,0,0
-0.327177581,-0.744902715,-0.541617035,0.271225179,-1.143026267,1.414883999,-1,0,0,0,0,1,0,0,0
-0.366712627,0.893162202,0.014878188,-0.847182757,-1.143026267,0.417292232,0,0,0,0,0,0,0,1,0
-0.621333813,0.523223698,-0.039854514,-0.511848253,-0.780705577,-0.916109548,0,0,0,0,0,0,0,0,1
0.001054279,-0.994924833,0.464333472,0.475550345,0.668577185,1.34542183,-1,1,0,0,0,0,0,0,0
0.178743293,-0.115640471,0.63879549,-0.78748462,0.668577185,-0.101174315,-1,0,0,0,1,0,0,0,0
0.291817236,-0.105527292,-0.369450943,-0.559909708,0.306256494,0.480492783,-1,0,1,0,0,0,0,0,0
-0.282112064,-0.304686828,-0.083329271,-0.116467182,0.668577185,-0.813721771,-1,1,0,0,0,0,0,0,0
3.287365647,1.184748129,2.278569643,2.963034833,0.668577185,-4.390553601,1,0,1,0,0,0,0,0,0
-0.285010232,-0.010702792,0.443678163,-0.923732216,0.306256494,0.175859646,-1,0,0,0,0,1,0,0,0
-0.012433582,-0.682088247,-0.63690072,0.409692771,-1.505346957,-0.756229685,-1,0,1,0,0,0,0,0,0
0.451606464,-0.991115687,-0.71544989,0.742948808,-1.867667648,-0.825667109,-1,0,0,0,0,1,0,0,0
0.130108569,-0.673714098,-1.018423982,0.454807412,-0.056064196,0.611336647,-1,0,0,1,0,0,0,0,0
-0.743721086,-0.926813416,0.601425114,0.654717869,1.755539256,1.798075552,-1,1,0,0,0,0,0,0,0
-0.819760612,-1.126539599,-1.554564512,1.141217107,-0.418384886,0.333637918,-1,0,0,0,1,0,0,0,0
-0.747777597,2.30842548,2.159023097,0.537919508,-0.418384886,0.170565614,-1,0,0,0,1,0,0,0,0
0.336546345,-1.115086686,0.4950709,0.468438615,1.393218565,1.028459194,-1,1,0,0,0,0,0,0,0
-0.585140934,-0.770063711,-0.180238614,0.129805786,-0.418384886,0.661375881,-1,0,0,1,0,0,0,0,0
-0.546521372,0.143362363,1.038072234,-0.770346345,-0.418384886,-0.492806538,0,0,0,0,0,0,1,0,0
1.903267833,0.197079391,0.61993625,-0.759302865,-0.056064196,-0.656051645,1,0,0,0,1,0,0,0,0
0.220659743,-0.320884559,-0.105300174,-0.317934201,-1.867667648,-0.336991376,0,0,0,0,0,0,0,0,1
1.578121819,0.539916836,0.143517352,-1.105774617,1.030897875,-0.275211461,1,0,0,1,0,0,0,0,0
-0.73324222,-0.912894349,-0.497258255,0.513657232,-1.867667648,1.067645037,-1,0,0,0,0,1,0,0,0
-1.114879713,-0.443290466,-0.317462186,-0.022585488,-0.418384886,-0.161697404,-1,0,0,0,1,0,0,0,0
-0.406266153,0.158687315,0.121777622,-0.992443141,0.306256494,0.157266676,-1,0,0,0,0,1,0,0,0
-0.644424019,0.89701122,0.527048212,-1.543142865,-0.780705577,0.175981935,-1,1,0,0,0,0,0,0,0
-0.05215162,-0.695447711,-0.689175446,0.448213212,-0.418384886,-0.759379608,-1,1,0,0,0,0,0,0,0
-0.892043325,0.174930068,-0.63366282,-0.452631059,-1.143026267,0.382303075,0,0,0,0,0,0,0,1,0
1.48085132,-1.388817689,1.026100872,0.809544528,1.755539256,-0.686230719,1,1,0,0,0,0,0,0,0
-0.135987002,0.830351777,0.287654347,-1.12473829,-0.780705577,0.781108506,-1,0,1,0,0,0,0,0,0
-0.778253817,0.166449112,-0.450167093,-0.593467291,0.306256494,0.0302769,-1,0,0,0,1,0,0,0,0
-0.311521865,-0.480870515,-0.239091403,0.015324109,-1.143026267,-0.662872292,-1,0,0,0,1,0,0,0,0
-0.875152766,0.759390289,-0.882483484,-0.291883883,-0.780705577,-0.328669551,0,0,0,0,0,0,0,0,1
1.871361764,1.001938137,-0.270084636,-0.884411585,0.668577185,0.238023833,1,0,0,1,0,0,0,0,0
0.50967249,0.120828395,-0.101316719,-0.47599429,0.668577185,-0.711217114,-1,0,1,0,0,0,0,0,0
-1.003985644,-0.544835827,-0.334372277,-0.0806584,-0.056064196,0.064771574,0,0,0,0,0,0,0,1,0
0.473807985,2.233007101,2.091882202,0.438424849,-0.056064196,0.019200718,-1,1,0,0,0,0,0,0,0
-0.796730192,0.198606225,0.516246426,-1.106054976,-0.056064196,-0.122266759,-1,0,0,0,0,1,0,0,0
2.340492937,0.20589549,0.351620217,-0.740568878,0.668577185,-0.646258302,1,0,1,0,0,0,0,0,0
